Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
28.0,53,1709471040.3219488,1709471040.3219488,UDP,192.168.0.2,57995.0,192.168.0.4,53.0,,L,,0.0,0.0
,54,1709471040.3824344,1709471040.3824344,UDP,192.168.0.4,53.0,192.168.0.2,57995.0,,,,,
29.0,55,1709471040.6906445,1709471040.6906445,UDP,192.168.0.2,59056.0,192.168.0.4,53.0,,L,,0.0,0.0
,56,1709471040.8173535,1709471040.8173535,UDP,192.168.0.4,53.0,192.168.0.2,59056.0,,,,,
30.0,57,1709471040.6909575,1709471040.6909575,UDP,192.168.0.2,36484.0,192.168.0.4,53.0,,L,,0.0,0.0
,58,1709471040.817354,1709471040.817354,UDP,192.168.0.4,53.0,192.168.0.2,36484.0,,,,,
31.0,59,1709471040.7129943,1709471040.7129943,UDP,192.168.0.2,46151.0,192.168.0.4,53.0,,L,,0.0,0.0
,60,1709471040.8173532,1709471040.8173532,UDP,192.168.0.4,53.0,192.168.0.2,46151.0,,,,,
32.0,61,1709471040.7137768,1709471040.7137768,UDP,192.168.0.2,50125.0,192.168.0.4,53.0,,L,,0.0,0.0
,62,1709471040.8770297,1709471040.8770297,UDP,192.168.0.4,53.0,192.168.0.2,50125.0,,,,,
33.0,63,1709471040.7655993,1709471040.7655993,UDP,192.168.0.2,43184.0,192.168.0.4,53.0,,L,,0.0,0.0
,64,1709471040.9453137,1709471040.9453137,UDP,192.168.0.4,53.0,192.168.0.2,43184.0,,,,,
34.0,65,1709471040.7671163,1709471040.7671163,UDP,192.168.0.2,36123.0,192.168.0.4,53.0,,L,,0.0,0.0
,66,1709471040.945314,1709471040.945314,UDP,192.168.0.4,53.0,192.168.0.2,36123.0,,,,,
35.0,67,1709471040.768178,1709471040.768178,UDP,192.168.0.2,46300.0,192.168.0.4,53.0,,L,,0.0,0.0
,68,1709471040.945314,1709471040.945314,UDP,192.168.0.4,53.0,192.168.0.2,46300.0,,,,,
36.0,69,1709471040.7691033,1709471040.7691033,UDP,192.168.0.2,35639.0,192.168.0.4,53.0,,L,,0.0,0.0
,70,1709471040.945314,1709471040.945314,UDP,192.168.0.4,53.0,192.168.0.2,35639.0,,,,,
37.0,71,1709471040.8182952,1709471040.8182952,UDP,192.168.0.2,37606.0,192.168.0.4,53.0,,L,,0.0,0.0
,72,1709471040.8376465,1709471040.8376465,UDP,192.168.0.4,53.0,192.168.0.2,37606.0,,,,,
38.0,73,1709471040.9529498,1709471040.9529498,UDP,192.168.0.2,36274.0,192.168.0.4,53.0,,L,,0.0,0.0
,74,1709471040.9610553,1709471040.9610553,UDP,192.168.0.4,53.0,192.168.0.2,36274.0,,,,,
39.0,75,1709471041.639609,1709471041.639609,UDP,192.168.0.2,50829.0,192.168.0.4,53.0,,L,,0.0,0.0
,76,1709471041.6485608,1709471041.6485608,UDP,192.168.0.4,53.0,192.168.0.2,50829.0,,,,,
40.0,77,1709471041.7028525,1709471041.7028525,UDP,192.168.0.2,35853.0,192.168.0.4,53.0,,L,,0.0,0.0
,78,1709471041.7044983,1709471041.7044983,UDP,192.168.0.4,53.0,192.168.0.2,35853.0,,,,,
41.0,79,1709471041.7139328,1709471041.7139328,UDP,192.168.0.2,50442.0,192.168.0.4,53.0,,L,,0.0,0.0
,80,1709471041.7153313,1709471041.7153313,UDP,192.168.0.4,53.0,192.168.0.2,50442.0,,,,,
42.0,81,1709471041.7184772,1709471041.7184772,UDP,192.168.0.2,36555.0,192.168.0.4,53.0,,L,,0.0,0.0
,82,1709471041.7197752,1709471041.7197752,UDP,192.168.0.4,53.0,192.168.0.2,36555.0,,,,,
43.0,83,1709471042.1522088,1709471042.1522088,UDP,192.168.0.2,44502.0,192.168.0.4,53.0,,L,,0.0,0.0
,84,1709471042.1677074,1709471042.1677074,UDP,192.168.0.4,53.0,192.168.0.2,44502.0,,,,,
