Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1.0,1,1713967425.6330771,1713967458.905038,UDP,10.10.1.2,67,255.255.255.255,68,,P,T1499,1.0,1.0
,2,1713967424.6327684,1713967485.6962624,UDP,0.0.0.0,68,255.255.255.255,67,,,,,
