Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
29.0,59,1709471875.6474547,1709471875.6474547,UDP,192.168.0.2,60817,192.168.0.4,53,,L,,0.0,0.0
,60,1709471875.6906128,1709471875.6906128,UDP,192.168.0.4,53,192.168.0.2,60817,,,,,
30.0,61,1709471875.649829,1709471875.649829,UDP,192.168.0.2,39377,192.168.0.4,53,,L,,0.0,0.0
,62,1709471875.7210689,1709471875.7210689,UDP,192.168.0.4,53,192.168.0.2,39377,,,,,
31.0,63,1709471875.7295876,1709471875.7295876,UDP,192.168.0.2,45699,192.168.0.4,53,,L,,0.0,0.0
,64,1709471875.7477143,1709471875.7477143,UDP,192.168.0.4,53,192.168.0.2,45699,,,,,
32.0,65,1709471876.446934,1709471876.446934,UDP,192.168.0.2,44928,192.168.0.4,53,,L,,0.0,0.0
,66,1709471876.46037,1709471876.46037,UDP,192.168.0.4,53,192.168.0.2,44928,,,,,
33.0,67,1709471876.5679884,1709471876.5679884,UDP,192.168.0.2,46550,192.168.0.4,53,,L,,0.0,0.0
,68,1709471876.5816932,1709471876.5816932,UDP,192.168.0.4,53,192.168.0.2,46550,,,,,
34.0,69,1709471877.1656651,1709471877.1656651,UDP,192.168.0.2,51526,192.168.0.4,53,,L,,0.0,0.0
,70,1709471877.2198265,1709471877.2198265,UDP,192.168.0.4,53,192.168.0.2,51526,,,,,
35.0,71,1709471877.1815023,1709471877.1815023,UDP,192.168.0.2,56292,192.168.0.4,53,,L,,0.0,0.0
,72,1709471877.2198267,1709471877.2198267,UDP,192.168.0.4,53,192.168.0.2,56292,,,,,
36.0,73,1709471877.2219949,1709471877.2219949,UDP,192.168.0.2,33964,192.168.0.4,53,,L,,0.0,0.0
,74,1709471877.2379096,1709471877.2379096,UDP,192.168.0.4,53,192.168.0.2,33964,,,,,
37.0,75,1709471877.3349192,1709471877.3349192,UDP,192.168.0.2,47802,192.168.0.4,53,,L,,0.0,0.0
,76,1709471877.3567011,1709471877.3567011,UDP,192.168.0.4,53,192.168.0.2,47802,,,,,
38.0,77,1709471877.4968934,1709471877.4968934,UDP,192.168.0.2,60785,192.168.0.4,53,,L,,0.0,0.0
,78,1709471877.509374,1709471877.509374,UDP,192.168.0.4,53,192.168.0.2,60785,,,,,
39.0,79,1709471877.533574,1709471877.533574,UDP,192.168.0.2,38485,192.168.0.4,53,,L,,0.0,0.0
,80,1709471877.548736,1709471877.548736,UDP,192.168.0.4,53,192.168.0.2,38485,,,,,
40.0,81,1709471877.6197596,1709471877.6197596,UDP,192.168.0.2,57458,192.168.0.4,53,,L,,0.0,0.0
,82,1709471877.6670122,1709471877.6670122,UDP,192.168.0.4,53,192.168.0.2,57458,,,,,
41.0,83,1709471877.6371448,1709471877.6371448,UDP,192.168.0.2,57088,192.168.0.4,53,,L,,0.0,0.0
,84,1709471877.6670125,1709471877.6670125,UDP,192.168.0.4,53,192.168.0.2,57088,,,,,
42.0,85,1709471877.8220391,1709471877.8220391,UDP,192.168.0.2,45472,192.168.0.4,53,,L,,0.0,0.0
,86,1709471877.85335,1709471877.85335,UDP,192.168.0.4,53,192.168.0.2,45472,,,,,
43.0,87,1709471880.0709589,1709471880.0709589,UDP,192.168.0.2,45443,192.168.0.4,53,,L,,0.0,0.0
,88,1709471880.0722587,1709471880.0722587,UDP,192.168.0.4,53,192.168.0.2,45443,,,,,
44.0,89,1709471880.0748718,1709471880.0748718,UDP,192.168.0.2,54295,192.168.0.4,53,,L,,0.0,0.0
,90,1709471880.0762568,1709471880.0762568,UDP,192.168.0.4,53,192.168.0.2,54295,,,,,
45.0,91,1709471880.1205945,1709471880.1205945,UDP,192.168.0.2,46659,192.168.0.4,53,,L,,0.0,0.0
,92,1709471880.1325748,1709471880.1325748,UDP,192.168.0.4,53,192.168.0.2,46659,,,,,
46.0,93,1709471880.1459084,1709471880.1459084,UDP,192.168.0.2,42252,192.168.0.4,53,,L,,0.0,0.0
,94,1709471880.15039,1709471880.15039,UDP,192.168.0.4,53,192.168.0.2,42252,,,,,
47.0,95,1709471880.170838,1709471880.170838,UDP,192.168.0.2,39766,192.168.0.4,53,,L,,0.0,0.0
,96,1709471880.1724052,1709471880.1724052,UDP,192.168.0.4,53,192.168.0.2,39766,,,,,
48.0,97,1709471880.1756516,1709471880.1756516,UDP,192.168.0.2,33937,192.168.0.4,53,,L,,0.0,0.0
,98,1709471880.1769805,1709471880.1769805,UDP,192.168.0.4,53,192.168.0.2,33937,,,,,
49.0,99,1709471880.2122493,1709471880.2122493,UDP,192.168.0.2,33011,192.168.0.4,53,,L,,0.0,0.0
,100,1709471880.3694682,1709471880.3694682,UDP,192.168.0.4,53,192.168.0.2,33011,,,,,
50.0,101,1709471880.2127025,1709471880.2127025,UDP,192.168.0.2,51241,192.168.0.4,53,,L,,0.0,0.0
,102,1709471880.3791804,1709471880.3791804,UDP,192.168.0.4,53,192.168.0.2,51241,,,,,
51.0,103,1709471881.8548863,1709471881.8548863,UDP,192.168.0.2,34742,192.168.0.4,53,,L,,0.0,0.0
,104,1709471882.0396757,1709471882.0396757,UDP,192.168.0.4,53,192.168.0.2,34742,,,,,
52.0,105,1709471881.87372,1709471881.87372,UDP,192.168.0.2,33048,192.168.0.4,53,,L,,0.0,0.0
,106,1709471882.039676,1709471882.039676,UDP,192.168.0.4,53,192.168.0.2,33048,,,,,
53.0,107,1709471882.046103,1709471882.046103,UDP,192.168.0.2,52743,192.168.0.4,53,,L,,0.0,0.0
,108,1709471882.06352,1709471882.06352,UDP,192.168.0.4,53,192.168.0.2,52743,,,,,
54.0,109,1709471882.1039195,1709471882.1039195,UDP,192.168.0.2,49989,192.168.0.4,53,,L,,0.0,0.0
,110,1709471882.1508293,1709471882.1508293,UDP,192.168.0.4,53,192.168.0.2,49989,,,,,
55.0,111,1709471882.1258843,1709471882.1258843,UDP,192.168.0.2,57389,192.168.0.4,53,,L,,0.0,0.0
,112,1709471882.1722949,1709471882.1722949,UDP,192.168.0.4,53,192.168.0.2,57389,,,,,
56.0,113,1709471882.1942458,1709471882.1942458,UDP,192.168.0.2,50820,192.168.0.4,53,,L,,0.0,0.0
,114,1709471882.288023,1709471882.288023,UDP,192.168.0.4,53,192.168.0.2,50820,,,,,
57.0,115,1709471882.206087,1709471882.206087,UDP,192.168.0.2,34677,192.168.0.4,53,,L,,0.0,0.0
,116,1709471882.2880232,1709471882.2880232,UDP,192.168.0.4,53,192.168.0.2,34677,,,,,
