Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,52,1710680063.6473403,1710680063.6473403,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
27.0,53,1710680064.1597588,1710680064.1597588,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,54,1710680064.1597812,1710680064.1597812,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
28.0,55,1710680064.6957324,1710680064.6957324,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,56,1710680064.695754,1710680064.695754,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
29.0,57,1710680065.249271,1710680065.2533157,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,58,1710680065.2492924,1710680065.253336,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
30.0,59,1710680065.762424,1710680065.762424,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,60,1710680065.7624478,1710680065.7624478,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
31.0,61,1710680066.2760377,1710680066.2760377,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,62,1710680066.2760572,1710680066.2760572,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
32.0,63,1710680066.801732,1710680066.801732,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,64,1710680066.8017793,1710680066.8017793,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
33.0,65,1710680067.303702,1710680067.3048158,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,66,1710680067.3037212,1710680067.3048234,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
34.0,67,1710680067.8139129,1710680067.8139129,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,68,1710680067.813933,1710680067.813933,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
35.0,69,1710680068.3431485,1710680068.3431485,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,70,1710680068.3431692,1710680068.3431692,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
36.0,71,1710680068.8739443,1710680068.8739443,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,72,1710680068.8739796,1710680068.8739796,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
37.0,73,1710680069.381976,1710680069.3830805,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,74,1710680069.382017,1710680069.3830924,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
38.0,75,1710680069.8995168,1710680069.8995168,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,76,1710680069.899538,1710680069.899538,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
39.0,77,1710680070.404883,1710680070.404883,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,78,1710680070.4049077,1710680070.4049077,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
40.0,79,1710680071.6451445,1710680071.6451445,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,80,1710680071.645166,1710680071.645166,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
41.0,81,1710680072.1701648,1710680072.1701648,TCP,192.168.0.10,49840.0,192.168.0.2,1234.0,,,,,
,82,1710680072.1701856,1710680072.1701856,TCP,192.168.0.2,1234.0,192.168.0.10,49840.0,,,,,
42.0,83,1710680098.0691357,1710680098.0794067,TCP,192.168.0.10,49841.0,192.168.0.2,80.0,C,T1105,,0.0,1.0
,84,1710680098.0691595,1710680098.0775876,TCP,192.168.0.2,80.0,192.168.0.10,49841.0,,,,,
43.0,85,1710680098.1158092,1710680098.1270933,TCP,192.168.0.10,49842.0,192.168.0.2,80.0,C,T1105,,0.0,1.0
,86,1710680098.115843,1710680098.1271195,TCP,192.168.0.2,80.0,192.168.0.10,49842.0,,,,,
44.0,87,1710680038.1429217,1710680038.1429217,UDP,192.168.0.10,57800.0,192.168.0.2,53.0,,,,,
,88,1710680038.1432168,1710680038.1432168,UDP,192.168.0.2,53.0,192.168.0.10,57800.0,,,,,
45.0,89,1710680038.4815884,1710680038.4815884,UDP,192.168.0.10,56470.0,192.168.0.2,53.0,,,,,
,90,1710680038.5477667,1710680038.5477667,UDP,192.168.0.2,53.0,192.168.0.10,56470.0,,,,,
46.0,91,1710680038.5396533,1710680038.5396533,UDP,192.168.0.10,59768.0,192.168.0.2,53.0,,,,,
,92,1710680038.5478833,1710680038.5478833,UDP,192.168.0.2,53.0,192.168.0.10,59768.0,,,,,
47.0,93,1710680038.7877831,1710680038.7877831,UDP,192.168.0.10,62137.0,192.168.0.2,53.0,,,,,
,94,1710680038.8193147,1710680038.8193147,UDP,192.168.0.2,53.0,192.168.0.10,62137.0,,,,,
48.0,95,1710680039.665316,1710680039.665316,UDP,192.168.0.10,62928.0,192.168.0.2,53.0,,,,,
