Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
53,1654975070.274753,1654975070.2812152,TCP,192.168.1.3,41747.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
54,1654975070.275237,1654975070.2807934,TCP,192.168.2.2,5985.0,192.168.1.3,41747.0,,,,,
55,1654975070.5630848,1654975070.6497743,TCP,192.168.1.3,40059.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
56,1654975070.5640993,1654975070.649144,TCP,192.168.2.2,5985.0,192.168.1.3,40059.0,,,,,
57,1654975070.6837437,1654975070.696044,TCP,192.168.1.3,41751.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
58,1654975070.6845193,1654975070.6954713,TCP,192.168.2.2,5985.0,192.168.1.3,41751.0,,,,,
59,1654975070.7236283,1654975070.7347388,TCP,192.168.1.3,36841.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
60,1654975070.7243173,1654975070.734136,TCP,192.168.2.2,5985.0,192.168.1.3,36841.0,,,,,
61,1654975070.7637963,1654975070.7743971,TCP,192.168.1.3,42153.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
62,1654975070.7645788,1654975070.7738523,TCP,192.168.2.2,5985.0,192.168.1.3,42153.0,,,,,
63,1654975070.7875414,1654975070.7978349,TCP,192.168.1.3,46189.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
64,1654975070.7882128,1654975070.7973735,TCP,192.168.2.2,5985.0,192.168.1.3,46189.0,,,,,
65,1654975071.0771115,1654975071.201763,TCP,192.168.1.3,46549.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
66,1654975071.078271,1654975071.2009015,TCP,192.168.2.2,5985.0,192.168.1.3,46549.0,,,,,
67,1654975071.2458854,1654975071.2633493,TCP,192.168.1.3,44089.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
68,1654975071.2465253,1654975071.262853,TCP,192.168.2.2,5985.0,192.168.1.3,44089.0,,,,,
69,1654975071.28625,1654975071.2951252,TCP,192.168.1.3,41863.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
70,1654975071.2869413,1654975071.2947576,TCP,192.168.2.2,5985.0,192.168.1.3,41863.0,,,,,
71,1654975071.3167288,1654975071.3248515,TCP,192.168.1.3,41337.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
72,1654975071.3172488,1654975071.3244183,TCP,192.168.2.2,5985.0,192.168.1.3,41337.0,,,,,
73,1654975071.333328,1654975071.342435,TCP,192.168.1.3,43379.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
74,1654975071.333863,1654975071.3419883,TCP,192.168.2.2,5985.0,192.168.1.3,43379.0,,,,,
75,1654975071.622609,1654975071.7179508,TCP,192.168.1.3,42343.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
76,1654975071.6236396,1654975071.7171009,TCP,192.168.2.2,5985.0,192.168.1.3,42343.0,,,,,
77,1654975071.7750473,1654975071.787242,TCP,192.168.1.3,34013.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
78,1654975071.7757428,1654975071.7866845,TCP,192.168.2.2,5985.0,192.168.1.3,34013.0,,,,,
79,1654975071.8146083,1654975071.824947,TCP,192.168.1.3,43717.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
80,1654975071.815143,1654975071.824366,TCP,192.168.2.2,5985.0,192.168.1.3,43717.0,,,,,
81,1654975071.850277,1654975071.858812,TCP,192.168.1.3,37027.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
82,1654975071.8508592,1654975071.8582275,TCP,192.168.2.2,5985.0,192.168.1.3,37027.0,,,,,
83,1654975071.871062,1654975071.880756,TCP,192.168.1.3,35013.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
84,1654975071.8716657,1654975071.880216,TCP,192.168.2.2,5985.0,192.168.1.3,35013.0,,,,,
85,1654975072.1576004,1654975072.2811532,TCP,192.168.1.3,37583.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
86,1654975072.158635,1654975072.2803063,TCP,192.168.2.2,5985.0,192.168.1.3,37583.0,,,,,
87,1654975072.3245208,1654975072.3420944,TCP,192.168.1.3,44535.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
88,1654975072.325189,1654975072.341395,TCP,192.168.2.2,5985.0,192.168.1.3,44535.0,,,,,
89,1654975072.3615165,1654975072.373695,TCP,192.168.1.3,42707.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
90,1654975072.3621287,1654975072.3730967,TCP,192.168.2.2,5985.0,192.168.1.3,42707.0,,,,,
91,1654975072.4008057,1654975072.4162092,TCP,192.168.1.3,35099.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
92,1654975072.4016838,1654975072.4151917,TCP,192.168.2.2,5985.0,192.168.1.3,35099.0,,,,,
93,1654975072.4373913,1654975072.4552724,TCP,192.168.1.3,42461.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
94,1654975072.4384727,1654975072.4544327,TCP,192.168.2.2,5985.0,192.168.1.3,42461.0,,,,,
95,1654975072.739826,1654975072.8557155,TCP,192.168.1.3,44107.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
96,1654975072.7408876,1654975072.8545,TCP,192.168.2.2,5985.0,192.168.1.3,44107.0,,,,,
97,1654975072.8974545,1654975072.915948,TCP,192.168.1.3,44739.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
98,1654975072.897992,1654975072.91538,TCP,192.168.2.2,5985.0,192.168.1.3,44739.0,,,,,
99,1654975073.2176895,1654975073.2232966,TCP,192.168.1.3,44985.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
100,1654975073.2181125,1654975073.2229395,TCP,192.168.2.2,5985.0,192.168.1.3,44985.0,,,,,
