Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
18,1651391498.3532765,1651391498.409135,TCP,172.16.2.2,80,172.16.1.2,55528,,,,,
19,1651391498.3879094,1651391498.411,TCP,172.16.1.2,55534,172.16.2.2,80,,P,T1595.012,,
20,1651391498.387983,1651391498.4108934,TCP,172.16.2.2,80,172.16.1.2,55534,,,,,
21,1651391498.378019,1651391498.4125168,TCP,172.16.1.2,55530,172.16.2.2,80,,P,T1595.013,,
22,1651391498.378126,1651391498.4122803,TCP,172.16.2.2,80,172.16.1.2,55530,,,,,
23,1651391498.3877802,1651391498.413218,TCP,172.16.1.2,55532,172.16.2.2,80,,P,T1595.014,,
24,1651391498.3878767,1651391498.4131107,TCP,172.16.2.2,80,172.16.1.2,55532,,,,,
25,1651391498.3883247,1651391498.4133997,TCP,172.16.1.2,55536,172.16.2.2,80,,P,T1595.015,,
26,1651391498.3885603,1651391498.4132948,TCP,172.16.2.2,80,172.16.1.2,55536,,,,,
27,1651391498.4089253,1651391498.4135137,TCP,172.16.1.2,55544,172.16.2.2,80,,P,T1595.016,,
28,1651391498.4090433,1651391498.4134135,TCP,172.16.2.2,80,172.16.1.2,55544,,,,,
29,1651391498.3513844,1651391498.4135664,TCP,172.16.1.2,55510,172.16.2.2,80,,P,T1595.017,,
30,1651391498.3520074,1651391498.4134915,TCP,172.16.2.2,80,172.16.1.2,55510,,,,,
31,1651391498.3891113,1651391498.4150715,TCP,172.16.1.2,55538,172.16.2.2,80,,P,T1595.018,,
32,1651391498.3892732,1651391498.4149494,TCP,172.16.2.2,80,172.16.1.2,55538,,,,,
33,1651391498.4106164,1651391498.4153447,TCP,172.16.1.2,55552,172.16.2.2,80,,P,T1595.019,,
34,1651391498.4108152,1651391498.415234,TCP,172.16.2.2,80,172.16.1.2,55552,,,,,
35,1651391498.411554,1651391498.4153495,TCP,172.16.1.2,55556,172.16.2.2,80,,P,T1595.020,,
36,1651391498.411612,1651391498.415234,TCP,172.16.2.2,80,172.16.1.2,55556,,,,,
37,1651391498.4112823,1651391498.4153993,TCP,172.16.1.2,55554,172.16.2.2,80,,P,T1595.021,,
38,1651391498.4113512,1651391498.4152992,TCP,172.16.2.2,80,172.16.1.2,55554,,,,,
39,1651391498.3519654,1651391498.4166946,TCP,172.16.1.2,55516,172.16.2.2,80,,P,T1595.022,,
40,1651391498.3522167,1651391498.416643,TCP,172.16.2.2,80,172.16.1.2,55516,,,,,
41,1651391498.4096088,1651391498.417974,TCP,172.16.1.2,55546,172.16.2.2,80,,P,T1595.023,,
42,1651391498.4097831,1651391498.4168031,TCP,172.16.2.2,80,172.16.1.2,55546,,,,,
43,1651391498.413613,1651391498.4179783,TCP,172.16.1.2,55560,172.16.2.2,80,,P,T1595.024,,
44,1651391498.4137034,1651391498.4168456,TCP,172.16.2.2,80,172.16.1.2,55560,,,,,
45,1651391498.4088264,1651391498.4188027,TCP,172.16.1.2,55542,172.16.2.2,80,,P,T1595.025,,
46,1651391498.4089413,1651391498.4187214,TCP,172.16.2.2,80,172.16.1.2,55542,,,,,
47,1651391498.3892372,1651391498.420464,TCP,172.16.1.2,55540,172.16.2.2,80,,P,T1595.026,,
48,1651391498.3893929,1651391498.4203737,TCP,172.16.2.2,80,172.16.1.2,55540,,,,,
49,1651391498.41444,1651391498.420598,TCP,172.16.1.2,55566,172.16.2.2,80,,P,T1595.027,,
50,1651391498.4145055,1651391498.4204955,TCP,172.16.2.2,80,172.16.1.2,55566,,,,,
51,1651391498.4157465,1651391498.4206488,TCP,172.16.1.2,55572,172.16.2.2,80,,P,T1595.028,,
52,1651391498.415812,1651391498.4205525,TCP,172.16.2.2,80,172.16.1.2,55572,,,,,
53,1651391498.4103136,1651391498.4209332,TCP,172.16.1.2,55548,172.16.2.2,80,,P,T1595.029,,
54,1651391498.4105096,1651391498.420864,TCP,172.16.2.2,80,172.16.1.2,55548,,,,,
55,1651391498.4138207,1651391498.42392,TCP,172.16.1.2,55562,172.16.2.2,80,,P,T1595.030,,
56,1651391498.4138904,1651391498.4237895,TCP,172.16.2.2,80,172.16.1.2,55562,,,,,
57,1651391498.415938,1651391498.4239688,TCP,172.16.1.2,55574,172.16.2.2,80,,P,T1595.031,,
58,1651391498.4160116,1651391498.4237895,TCP,172.16.2.2,80,172.16.1.2,55574,,,,,
59,1651391498.4104135,1651391498.4243667,TCP,172.16.1.2,55550,172.16.2.2,80,,P,T1595.032,,
60,1651391498.410575,1651391498.4242828,TCP,172.16.2.2,80,172.16.1.2,55550,,,,,
61,1651391498.4140472,1651391498.4245467,TCP,172.16.1.2,55564,172.16.2.2,80,,P,T1595.033,,
62,1651391498.4141264,1651391498.4244552,TCP,172.16.2.2,80,172.16.1.2,55564,,,,,
63,1651391498.4184325,1651391498.4245903,TCP,172.16.1.2,55584,172.16.2.2,80,,P,T1595.034,,
64,1651391498.4185605,1651391498.42451,TCP,172.16.2.2,80,172.16.1.2,55584,,,,,
65,1651391498.4183784,1651391498.4246297,TCP,172.16.1.2,55582,172.16.2.2,80,,P,T1595.035,,
66,1651391498.4184842,1651391498.4245615,TCP,172.16.2.2,80,172.16.1.2,55582,,,,,
67,1651391498.418168,1651391498.424634,TCP,172.16.1.2,55580,172.16.2.2,80,,P,T1595.036,,
68,1651391498.4182224,1651391498.4245615,TCP,172.16.2.2,80,172.16.1.2,55580,,,,,
69,1651391498.414556,1651391498.4255457,TCP,172.16.1.2,55568,172.16.2.2,80,,P,T1595.037,,
70,1651391498.4146209,1651391498.4254649,TCP,172.16.2.2,80,172.16.1.2,55568,,,,,
71,1651391498.4207993,1651391498.427726,TCP,172.16.1.2,55586,172.16.2.2,80,,P,T1595.038,,
72,1651391498.4209075,1651391498.427612,TCP,172.16.2.2,80,172.16.1.2,55586,,,,,
73,1651391498.421328,1651391498.435534,TCP,172.16.1.2,55590,172.16.2.2,80,,P,T1595.039,,
74,1651391498.4213932,1651391498.4354284,TCP,172.16.2.2,80,172.16.1.2,55590,,,,,
75,1651391498.416202,1651391498.4851832,TCP,172.16.1.2,55576,172.16.2.2,80,,P,T1595.040,,
76,1651391498.4162683,1651391498.4851067,TCP,172.16.2.2,80,172.16.1.2,55576,,,,,
77,1651391498.411768,1651391498.4863243,TCP,172.16.1.2,55558,172.16.2.2,80,,P,T1595.041,,
78,1651391498.4119763,1651391498.486236,TCP,172.16.2.2,80,172.16.1.2,55558,,,,,
79,1651391498.4216297,1651391498.486832,TCP,172.16.1.2,55592,172.16.2.2,80,,P,T1595.042,,
80,1651391498.4217446,1651391498.4867115,TCP,172.16.2.2,80,172.16.1.2,55592,,,,,
81,1651391498.4258306,1651391498.4869363,TCP,172.16.1.2,55604,172.16.2.2,80,,P,T1595.043,,
82,1651391498.4259222,1651391498.486853,TCP,172.16.2.2,80,172.16.1.2,55604,,,,,
83,1651391498.4257076,1651391498.4869404,TCP,172.16.1.2,55602,172.16.2.2,80,,P,T1595.044,,
84,1651391498.4258187,1651391498.486853,TCP,172.16.2.2,80,172.16.1.2,55602,,,,,
85,1651391498.4256525,1651391498.4870083,TCP,172.16.1.2,55600,172.16.2.2,80,,P,T1595.045,,
86,1651391498.4257178,1651391498.486909,TCP,172.16.2.2,80,172.16.1.2,55600,,,,,
87,1651391498.414776,1651391498.4891553,TCP,172.16.1.2,55570,172.16.2.2,80,,P,T1595.046,,
88,1651391498.41489,1651391498.488937,TCP,172.16.2.2,80,172.16.1.2,55570,,,,,
89,1651391498.4163222,1651391498.4895167,TCP,172.16.1.2,55578,172.16.2.2,80,,P,T1595.047,,
90,1651391498.4163957,1651391498.4895997,TCP,172.16.2.2,80,172.16.1.2,55578,,,,,
91,1651391498.4849544,1651391498.489788,TCP,172.16.1.2,55608,172.16.2.2,80,,P,T1595.048,,
92,1651391498.4850364,1651391498.4896784,TCP,172.16.2.2,80,172.16.1.2,55608,,,,,
93,1651391498.4210331,1651391498.4898813,TCP,172.16.1.2,55588,172.16.2.2,80,,P,T1595.049,,
94,1651391498.4211135,1651391498.4898152,TCP,172.16.2.2,80,172.16.1.2,55588,,,,,
95,1651391498.425961,1651391498.492534,TCP,172.16.1.2,55606,172.16.2.2,80,,P,T1595.050,,
96,1651391498.426026,1651391498.4924593,TCP,172.16.2.2,80,172.16.1.2,55606,,,,,
97,1651391498.4855375,1651391498.4925897,TCP,172.16.1.2,55614,172.16.2.2,80,,P,T1595.051,,
98,1651391498.485602,1651391498.4924972,TCP,172.16.2.2,80,172.16.1.2,55614,,,,,
99,1651391498.4850664,1651391498.4970665,TCP,172.16.1.2,55610,172.16.2.2,80,,P,T1595.052,,
100,1651391498.48517,1651391498.4970064,TCP,172.16.2.2,80,172.16.1.2,55610,,,,,
101,1651391498.4251056,1651391498.5121884,TCP,172.16.1.2,55596,172.16.2.2,80,,P,T1595.053,,
102,1651391498.425223,1651391498.5120797,TCP,172.16.2.2,80,172.16.1.2,55596,,,,,
103,1651391498.485342,1651391498.5123851,TCP,172.16.1.2,55612,172.16.2.2,80,,P,T1595.054,,
104,1651391498.4854484,1651391498.512293,TCP,172.16.2.2,80,172.16.1.2,55612,,,,,
105,1651391498.425275,1651391498.5132787,TCP,172.16.1.2,55598,172.16.2.2,80,,P,T1595.055,,
106,1651391498.4253438,1651391498.5132098,TCP,172.16.2.2,80,172.16.1.2,55598,,,,,
107,1651391498.4858809,1651391498.5135028,TCP,172.16.1.2,55618,172.16.2.2,80,,P,T1595.056,,
108,1651391498.4859493,1651391498.513403,TCP,172.16.2.2,80,172.16.1.2,55618,,,,,
109,1651391498.4914896,1651391498.513553,TCP,172.16.1.2,55630,172.16.2.2,80,,P,T1595.057,,
110,1651391498.4916615,1651391498.513456,TCP,172.16.2.2,80,172.16.1.2,55630,,,,,
111,1651391498.4914844,1651391498.5136557,TCP,172.16.1.2,55628,172.16.2.2,80,,P,T1595.058,,
112,1651391498.4916613,1651391498.513564,TCP,172.16.2.2,80,172.16.1.2,55628,,,,,
113,1651391498.491467,1651391498.5145512,TCP,172.16.1.2,55626,172.16.2.2,80,,P,T1595.059,,
114,1651391498.4916613,1651391498.514465,TCP,172.16.2.2,80,172.16.1.2,55626,,,,,
115,1651391498.4857264,1651391498.5149393,TCP,172.16.1.2,55616,172.16.2.2,80,,P,T1595.060,,
116,1651391498.485798,1651391498.514881,TCP,172.16.2.2,80,172.16.1.2,55616,,,,,
117,1651391498.512571,1651391498.5270712,TCP,172.16.1.2,55636,172.16.2.2,80,,P,T1595.061,,
118,1651391498.5126605,1651391498.526986,TCP,172.16.2.2,80,172.16.1.2,55636,,,,,
119,1651391498.425053,1651391498.5580733,TCP,172.16.1.2,55594,172.16.2.2,80,,P,T1595.062,,
120,1651391498.4251168,1651391498.5581627,TCP,172.16.2.2,80,172.16.1.2,55594,,,,,
121,1651391498.4900343,1651391498.5596027,TCP,172.16.1.2,55620,172.16.2.2,80,,P,T1595.063,,
122,1651391498.4901328,1651391498.5595012,TCP,172.16.2.2,80,172.16.1.2,55620,,,,,
123,1651391498.4914975,1651391498.560762,TCP,172.16.1.2,55632,172.16.2.2,80,,P,T1595.064,,
124,1651391498.491768,1651391498.5606253,TCP,172.16.2.2,80,172.16.1.2,55632,,,,,
125,1651391498.51379,1651391498.585264,TCP,172.16.1.2,55642,172.16.2.2,80,,P,T1595.065,,
126,1651391498.5138698,1651391498.5851872,TCP,172.16.2.2,80,172.16.1.2,55642,,,,,
127,1651391498.5139384,1651391498.58754,TCP,172.16.1.2,55644,172.16.2.2,80,,P,T1595.066,,
128,1651391498.5139985,1651391498.5874622,TCP,172.16.2.2,80,172.16.1.2,55644,,,,,
129,1651391498.4900725,1651391498.5883431,TCP,172.16.1.2,55622,172.16.2.2,80,,P,T1595.067,,
130,1651391498.4901836,1651391498.5881026,TCP,172.16.2.2,80,172.16.1.2,55622,,,,,
131,1651391498.5137086,1651391498.591077,TCP,172.16.1.2,55640,172.16.2.2,80,,P,T1595.068,,
132,1651391498.5137496,1651391498.5910094,TCP,172.16.2.2,80,172.16.1.2,55640,,,,,
133,1651391498.5587242,1651391498.5911365,TCP,172.16.1.2,55650,172.16.2.2,80,,P,T1595.069,,
134,1651391498.5587895,1651391498.5910494,TCP,172.16.2.2,80,172.16.1.2,55650,,,,,
135,1651391498.490271,1651391498.5944476,TCP,172.16.1.2,55624,172.16.2.2,80,,P,T1595.070,,
136,1651391498.490354,1651391498.594515,TCP,172.16.2.2,80,172.16.1.2,55624,,,,,
137,1651391498.5122807,1651391498.5962632,TCP,172.16.1.2,55634,172.16.2.2,80,,P,T1595.071,,
138,1651391498.5123472,1651391498.596182,TCP,172.16.2.2,80,172.16.1.2,55634,,,,,
139,1651391498.558215,1651391498.5964105,TCP,172.16.1.2,55646,172.16.2.2,80,,P,T1595.072,,
140,1651391498.5583224,1651391498.5963335,TCP,172.16.2.2,80,172.16.1.2,55646,,,,,
141,1651391498.585654,1651391498.59659,TCP,172.16.1.2,55656,172.16.2.2,80,,P,T1595.073,,
142,1651391498.5859096,1651391498.596511,TCP,172.16.2.2,80,172.16.1.2,55656,,,,,
143,1651391498.558933,1651391498.5978737,TCP,172.16.1.2,55652,172.16.2.2,80,,P,T1595.074,,
144,1651391498.559037,1651391498.597701,TCP,172.16.2.2,80,172.16.1.2,55652,,,,,
145,1651391498.5129569,1651391498.599078,TCP,172.16.1.2,55638,172.16.2.2,80,,P,T1595.075,,
146,1651391498.5130265,1651391498.5989811,TCP,172.16.2.2,80,172.16.1.2,55638,,,,,
147,1651391498.5853722,1651391498.6181636,TCP,172.16.1.2,55654,172.16.2.2,80,,P,T1595.076,,
148,1651391498.5854683,1651391498.618085,TCP,172.16.2.2,80,172.16.1.2,55654,,,,,
149,1651391498.5949004,1651391498.6185029,TCP,172.16.1.2,55666,172.16.2.2,80,,P,T1595.077,,
150,1651391498.5949569,1651391498.6184423,TCP,172.16.2.2,80,172.16.1.2,55666,,,,,
151,1651391498.5965507,1651391498.6196012,TCP,172.16.1.2,55668,172.16.2.2,80,,P,T1595.078,,
152,1651391498.5966349,1651391498.61952,TCP,172.16.2.2,80,172.16.1.2,55668,,,,,
153,1651391498.5966475,1651391498.6276803,TCP,172.16.1.2,55670,172.16.2.2,80,,P,T1595.079,,
154,1651391498.597701,1651391498.6276083,TCP,172.16.2.2,80,172.16.1.2,55670,,,,,
155,1651391498.597976,1651391498.6277776,TCP,172.16.1.2,55678,172.16.2.2,80,,P,T1595.080,,
156,1651391498.5980854,1651391498.6276965,TCP,172.16.2.2,80,172.16.1.2,55678,,,,,
157,1651391498.59769,1651391498.6278296,TCP,172.16.1.2,55676,172.16.2.2,80,,P,T1595.081,,
158,1651391498.5980854,1651391498.6277475,TCP,172.16.2.2,80,172.16.1.2,55676,,,,,
159,1651391498.5946746,1651391498.6450062,TCP,172.16.1.2,55664,172.16.2.2,80,,P,T1595.082,,
160,1651391498.594754,1651391498.6449249,TCP,172.16.2.2,80,172.16.1.2,55664,,,,,
161,1651391498.59765,1651391498.6474404,TCP,172.16.1.2,55672,172.16.2.2,80,,P,T1595.083,,
162,1651391498.5979905,1651391498.6473336,TCP,172.16.2.2,80,172.16.1.2,55672,,,,,
163,1651391498.5861027,1651391498.6526816,TCP,172.16.1.2,55660,172.16.2.2,80,,P,T1595.084,,
164,1651391498.586221,1651391498.6526115,TCP,172.16.2.2,80,172.16.1.2,55660,,,,,
165,1651391498.5858233,1651391498.6548152,TCP,172.16.1.2,55658,172.16.2.2,80,,P,T1595.085,,
166,1651391498.586021,1651391498.6547391,TCP,172.16.2.2,80,172.16.1.2,55658,,,,,
167,1651391498.5584793,1651391498.6563065,TCP,172.16.1.2,55648,172.16.2.2,80,,P,T1595.086,,
168,1651391498.5585902,1651391498.6564252,TCP,172.16.2.2,80,172.16.1.2,55648,,,,,
169,1651391498.618356,1651391498.657776,TCP,172.16.1.2,55682,172.16.2.2,80,,P,T1595.087,,
170,1651391498.6184423,1651391498.65771,TCP,172.16.2.2,80,172.16.1.2,55682,,,,,
171,1651391498.6451814,1651391498.6582522,TCP,172.16.1.2,55688,172.16.2.2,80,,P,T1595.088,,
172,1651391498.6452384,1651391498.6581695,TCP,172.16.2.2,80,172.16.1.2,55688,,,,,
173,1651391498.594555,1651391498.6591609,TCP,172.16.1.2,55662,172.16.2.2,80,,P,T1595.089,,
174,1651391498.5946312,1651391498.659092,TCP,172.16.2.2,80,172.16.1.2,55662,,,,,
175,1651391498.6529531,1651391498.6593115,TCP,172.16.1.2,55690,172.16.2.2,80,,P,T1595.090,,
176,1651391498.6530538,1651391498.6592364,TCP,172.16.2.2,80,172.16.1.2,55690,,,,,
177,1651391498.6450765,1651391498.6599145,TCP,172.16.1.2,55686,172.16.2.2,80,,P,T1595.091,,
178,1651391498.6451576,1651391498.6598032,TCP,172.16.2.2,80,172.16.1.2,55686,,,,,
179,1651391498.6540115,1651391498.6600118,TCP,172.16.1.2,55696,172.16.2.2,80,,P,T1595.092,,
180,1651391498.654092,1651391498.659927,TCP,172.16.2.2,80,172.16.1.2,55696,,,,,
181,1651391498.6565957,1651391498.6627662,TCP,172.16.1.2,55700,172.16.2.2,80,,P,T1595.093,,
182,1651391498.65666,1651391498.6625965,TCP,172.16.2.2,80,172.16.1.2,55700,,,,,
183,1651391498.597655,1651391498.6783357,TCP,172.16.1.2,55674,172.16.2.2,80,,P,T1595.094,,
184,1651391498.5979905,1651391498.6782572,TCP,172.16.2.2,80,172.16.1.2,55674,,,,,
185,1651391498.6568935,1651391498.6786108,TCP,172.16.1.2,55702,172.16.2.2,80,,P,T1595.095,,
186,1651391498.656958,1651391498.6784823,TCP,172.16.2.2,80,172.16.1.2,55702,,,,,
187,1651391498.6579533,1651391498.6786697,TCP,172.16.1.2,55704,172.16.2.2,80,,P,T1595.096,,
188,1651391498.6580653,1651391498.6785512,TCP,172.16.2.2,80,172.16.1.2,55704,,,,,
189,1651391498.6563797,1651391498.678829,TCP,172.16.1.2,55698,172.16.2.2,80,,P,T1595.097,,
190,1651391498.6564791,1651391498.6787632,TCP,172.16.2.2,80,172.16.1.2,55698,,,,,
191,1651391498.6536589,1651391498.6791823,TCP,172.16.1.2,55694,172.16.2.2,80,,P,T1595.098,,
192,1651391498.653747,1651391498.679056,TCP,172.16.2.2,80,172.16.1.2,55694,,,,,
193,1651391498.65329,1651391498.680536,TCP,172.16.1.2,55692,172.16.2.2,80,,P,T1595.099,,
194,1651391498.6533716,1651391498.6804192,TCP,172.16.2.2,80,172.16.1.2,55692,,,,,
195,1651391498.658321,1651391498.681106,TCP,172.16.1.2,55708,172.16.2.2,80,,P,T1595.100,,
196,1651391498.658445,1651391498.681007,TCP,172.16.2.2,80,172.16.1.2,55708,,,,,
197,1651391498.6789055,1651391498.681292,TCP,172.16.1.2,55718,172.16.2.2,80,,P,T1595.101,,
198,1651391498.6789727,1651391498.6811717,TCP,172.16.2.2,80,172.16.1.2,55718,,,,,
199,1651391498.618497,1651391498.6813807,TCP,172.16.1.2,55684,172.16.2.2,80,,P,T1595.102,,
200,1651391498.618574,1651391498.6813135,TCP,172.16.2.2,80,172.16.1.2,55684,,,,,
201,1651391498.6580527,1651391498.681634,TCP,172.16.1.2,55706,172.16.2.2,80,,P,T1595.103,,
202,1651391498.6581695,1651391498.6815152,TCP,172.16.2.2,80,172.16.1.2,55706,,,,,
203,1651391498.6787472,1651391498.682435,TCP,172.16.1.2,55716,172.16.2.2,80,,P,T1595.104,,
204,1651391498.6788423,1651391498.6823108,TCP,172.16.2.2,80,172.16.1.2,55716,,,,,
205,1651391498.6584957,1651391498.683813,TCP,172.16.1.2,55710,172.16.2.2,80,,P,T1595.105,,
206,1651391498.6585712,1651391498.6836853,TCP,172.16.2.2,80,172.16.1.2,55710,,,,,
207,1651391498.6793122,1651391498.6855557,TCP,172.16.1.2,55720,172.16.2.2,80,,P,T1595.106,,
208,1651391498.679382,1651391498.6853604,TCP,172.16.2.2,80,172.16.1.2,55720,,,,,
209,1651391498.6786804,1651391498.6860087,TCP,172.16.1.2,55714,172.16.2.2,80,,P,T1595.107,,
210,1651391498.6787632,1651391498.685872,TCP,172.16.2.2,80,172.16.1.2,55714,,,,,
211,1651391498.6820886,1651391498.6860957,TCP,172.16.1.2,55730,172.16.2.2,80,,P,T1595.108,,
212,1651391498.682166,1651391498.685956,TCP,172.16.2.2,80,172.16.1.2,55730,,,,,
213,1651391498.6818235,1651391498.6861637,TCP,172.16.1.2,55728,172.16.2.2,80,,P,T1595.109,,
214,1651391498.6819327,1651391498.6860292,TCP,172.16.2.2,80,172.16.1.2,55728,,,,,
215,1651391498.6182108,1651391498.6862793,TCP,172.16.1.2,55680,172.16.2.2,80,,P,T1595.110,,
216,1651391498.6182902,1651391498.68611,TCP,172.16.2.2,80,172.16.1.2,55680,,,,,
217,1651391498.6828506,1651391498.6864111,TCP,172.16.1.2,55732,172.16.2.2,80,,P,T1595.111,,
218,1651391498.6829405,1651391498.686304,TCP,172.16.2.2,80,172.16.1.2,55732,,,,,
219,1651391498.6833608,1651391498.6881976,TCP,172.16.1.2,55736,172.16.2.2,80,,P,T1595.112,,
220,1651391498.6834073,1651391498.68809,TCP,172.16.2.2,80,172.16.1.2,55736,,,,,
221,1651391498.6847365,1651391498.6882048,TCP,172.16.1.2,55744,172.16.2.2,80,,P,T1595.113,,
222,1651391498.6853604,1651391498.68809,TCP,172.16.2.2,80,172.16.1.2,55744,,,,,
223,1651391498.684713,1651391498.6883416,TCP,172.16.1.2,55742,172.16.2.2,80,,P,T1595.114,,
224,1651391498.6853602,1651391498.688246,TCP,172.16.2.2,80,172.16.1.2,55742,,,,,
225,1651391498.6815,1651391498.6884358,TCP,172.16.1.2,55724,172.16.2.2,80,,P,T1595.115,,
226,1651391498.6815832,1651391498.6883664,TCP,172.16.2.2,80,172.16.1.2,55724,,,,,
227,1651391498.6841831,1651391498.6888711,TCP,172.16.1.2,55740,172.16.2.2,80,,P,T1595.116,,
228,1651391498.684261,1651391498.688742,TCP,172.16.2.2,80,172.16.1.2,55740,,,,,
229,1651391498.6869476,1651391498.690338,TCP,172.16.1.2,55752,172.16.2.2,80,,P,T1595.117,,
230,1651391498.6870518,1651391498.6902325,TCP,172.16.2.2,80,172.16.1.2,55752,,,,,
231,1651391498.6864913,1651391498.6904235,TCP,172.16.1.2,55748,172.16.2.2,80,,P,T1595.118,,
232,1651391498.686562,1651391498.6902325,TCP,172.16.2.2,80,172.16.1.2,55748,,,,,
233,1651391498.6784663,1651391498.691106,TCP,172.16.1.2,55712,172.16.2.2,80,,P,T1595.119,,
234,1651391498.6785514,1651391498.690446,TCP,172.16.2.2,80,172.16.1.2,55712,,,,,
235,1651391498.687032,1651391498.697502,TCP,172.16.1.2,55754,172.16.2.2,80,,P,T1595.120,,
236,1651391498.6871471,1651391498.6974385,TCP,172.16.2.2,80,172.16.1.2,55754,,,,,
237,1651391498.6880157,1651391498.6976986,TCP,172.16.1.2,55758,172.16.2.2,80,,P,T1595.121,,
238,1651391498.6880903,1651391498.6976073,TCP,172.16.2.2,80,172.16.1.2,55758,,,,,
239,1651391498.687889,1651391498.697741,TCP,172.16.1.2,55756,172.16.2.2,80,,P,T1595.122,,
240,1651391498.6879644,1651391498.6976628,TCP,172.16.2.2,80,172.16.1.2,55756,,,,,
241,1651391498.6829937,1651391498.6981804,TCP,172.16.1.2,55734,172.16.2.2,80,,P,T1595.123,,
242,1651391498.6830816,1651391498.6980717,TCP,172.16.2.2,80,172.16.1.2,55734,,,,,
243,1651391498.688795,1651391498.698272,TCP,172.16.1.2,55764,172.16.2.2,80,,P,T1595.124,,
244,1651391498.6888916,1651391498.6981936,TCP,172.16.2.2,80,172.16.1.2,55764,,,,,
245,1651391498.6866095,1651391498.6987743,TCP,172.16.1.2,55750,172.16.2.2,80,,P,T1595.125,,
246,1651391498.6866992,1651391498.698698,TCP,172.16.2.2,80,172.16.1.2,55750,,,,,
247,1651391498.6911707,1651391498.7059994,TCP,172.16.1.2,55772,172.16.2.2,80,,P,T1595.126,,
248,1651391498.6913755,1651391498.7058804,TCP,172.16.2.2,80,172.16.1.2,55772,,,,,
249,1651391498.6904306,1651391498.706117,TCP,172.16.1.2,55766,172.16.2.2,80,,P,T1595.127,,
250,1651391498.691265,1651391498.7059462,TCP,172.16.2.2,80,172.16.1.2,55766,,,,,
251,1651391498.6816404,1651391498.7062109,TCP,172.16.1.2,55726,172.16.2.2,80,,P,T1595.128,,
252,1651391498.681758,1651391498.7061296,TCP,172.16.2.2,80,172.16.1.2,55726,,,,,
253,1651391498.6884289,1651391498.7065806,TCP,172.16.1.2,55762,172.16.2.2,80,,P,T1595.129,,
254,1651391498.6885383,1651391498.706444,TCP,172.16.2.2,80,172.16.1.2,55762,,,,,
255,1651391498.67945,1651391498.7068553,TCP,172.16.1.2,55722,172.16.2.2,80,,P,T1595.130,,
256,1651391498.6795232,1651391498.7067852,TCP,172.16.2.2,80,172.16.1.2,55722,,,,,
257,1651391498.6970952,1651391498.7083776,TCP,172.16.1.2,55776,172.16.2.2,80,,P,T1595.131,,
258,1651391498.6973,1651391498.7083013,TCP,172.16.2.2,80,172.16.1.2,55776,,,,,
259,1651391498.688279,1651391498.7102988,TCP,172.16.1.2,55760,172.16.2.2,80,,P,T1595.132,,
260,1651391498.688367,1651391498.7101855,TCP,172.16.2.2,80,172.16.1.2,55760,,,,,
261,1651391498.7065136,1651391498.7103395,TCP,172.16.1.2,55782,172.16.2.2,80,,P,T1595.133,,
262,1651391498.7065969,1651391498.7102787,TCP,172.16.2.2,80,172.16.1.2,55782,,,,,
263,1651391498.7064683,1651391498.710471,TCP,172.16.1.2,55780,172.16.2.2,80,,P,T1595.134,,
