"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
238,1706872433.4417858,1706872433.4417858,UDP,10.10.1.9,54871.0,10.10.1.6,53.0,,,,,
239,1706872438.4468365,1706872438.4468365,UDP,10.10.1.9,33744.0,10.10.1.4,53.0,,,,1.0,1.0
240,1706872438.450297,1706872438.450297,UDP,10.10.1.4,53.0,10.10.1.9,33744.0,,,,1.0,1.0
241,1706872438.4504535,1706872438.4504535,UDP,10.10.1.9,59094.0,10.10.1.6,53.0,,,,,
242,1706872443.455508,1706872443.455508,UDP,10.10.1.9,38602.0,10.10.1.4,53.0,,,,1.0,1.0
243,1706872443.459108,1706872443.459108,UDP,10.10.1.4,53.0,10.10.1.9,38602.0,,,,1.0,1.0
244,1706872443.4591794,1706872443.4591794,UDP,10.10.1.9,48275.0,10.10.1.6,53.0,,,,,
245,1706872448.4642303,1706872448.4642303,UDP,10.10.1.9,50542.0,10.10.1.4,53.0,,,,1.0,1.0
246,1706872448.4706447,1706872448.4706447,UDP,10.10.1.4,53.0,10.10.1.9,50542.0,,,,1.0,1.0
247,1706872448.4707153,1706872448.4707153,UDP,10.10.1.9,53351.0,10.10.1.6,53.0,,,,,
248,1706872453.475768,1706872453.475768,UDP,10.10.1.9,39785.0,10.10.1.4,53.0,,,,1.0,1.0
249,1706872453.482303,1706872453.482303,UDP,10.10.1.4,53.0,10.10.1.9,39785.0,,,,1.0,1.0
250,1706872453.482372,1706872453.482372,UDP,10.10.1.9,58942.0,10.10.1.6,53.0,,,,,
251,1706872458.4874227,1706872458.4874227,UDP,10.10.1.9,37210.0,10.10.1.4,53.0,,,,1.0,1.0
252,1706872458.490585,1706872458.490585,UDP,10.10.1.4,53.0,10.10.1.9,37210.0,,,,1.0,1.0
253,1706872458.4907837,1706872458.4907837,UDP,10.10.1.9,55074.0,10.10.1.6,53.0,,,,,
254,1706872441.5735695,1706872461.5982287,UDP,10.10.1.9,57149.0,10.10.1.6,53.0,,P,T1071.004,1.0,1.0
255,1706872463.4958377,1706872463.4958377,UDP,10.10.1.9,54214.0,10.10.1.4,53.0,,,,1.0,1.0
256,1706872463.4990244,1706872463.4990244,UDP,10.10.1.4,53.0,10.10.1.9,54214.0,,,,1.0,1.0
257,1706872463.4990957,1706872463.4990957,UDP,10.10.1.9,42448.0,10.10.1.6,53.0,,,,,
258,1706872468.5041468,1706872468.5041468,UDP,10.10.1.9,56588.0,10.10.1.4,53.0,,,,1.0,1.0
259,1706872468.5096395,1706872468.5096395,UDP,10.10.1.4,53.0,10.10.1.9,56588.0,,,,1.0,1.0
260,1706872468.5097115,1706872468.5097115,UDP,10.10.1.9,59460.0,10.10.1.6,53.0,,,,,
261,1706872473.51476,1706872473.51476,UDP,10.10.1.9,55722.0,10.10.1.4,53.0,,,,1.0,1.0
262,1706872473.5205803,1706872473.5205803,UDP,10.10.1.4,53.0,10.10.1.9,55722.0,,,,1.0,1.0
263,1706872473.5206437,1706872473.5206437,UDP,10.10.1.9,44123.0,10.10.1.6,53.0,,,,,
264,1706872478.5256915,1706872478.5256915,UDP,10.10.1.9,54755.0,10.10.1.4,53.0,,,,1.0,1.0
265,1706872478.5319843,1706872478.5319843,UDP,10.10.1.4,53.0,10.10.1.9,54755.0,,,,1.0,1.0
266,1706872478.532253,1706872478.532253,UDP,10.10.1.9,41786.0,10.10.1.6,53.0,,,,,
267,1706872483.537302,1706872483.537302,UDP,10.10.1.9,52578.0,10.10.1.4,53.0,,,,1.0,1.0
268,1706872483.5399623,1706872483.5399623,UDP,10.10.1.4,53.0,10.10.1.9,52578.0,,,,1.0,1.0
269,1706872483.5400305,1706872483.5400305,UDP,10.10.1.9,45141.0,10.10.1.6,53.0,,,,,
270,1706872488.5450792,1706872488.5450792,UDP,10.10.1.9,45362.0,10.10.1.4,53.0,,,,1.0,1.0
271,1706872488.5485857,1706872488.5485857,UDP,10.10.1.4,53.0,10.10.1.9,45362.0,,,,1.0,1.0
272,1706872488.5486572,1706872488.5486572,UDP,10.10.1.9,32829.0,10.10.1.6,53.0,,,,,
273,1706872493.5537052,1706872493.5537052,UDP,10.10.1.9,42346.0,10.10.1.4,53.0,,,,1.0,1.0
274,1706872493.5565248,1706872493.5565248,UDP,10.10.1.4,53.0,10.10.1.9,42346.0,,,,1.0,1.0
275,1706872493.55659,1706872493.55659,UDP,10.10.1.9,36200.0,10.10.1.6,53.0,,,,,
276,1706872498.5616405,1706872498.5616405,UDP,10.10.1.9,50020.0,10.10.1.4,53.0,,,,1.0,1.0
277,1706872498.5651612,1706872498.5651612,UDP,10.10.1.4,53.0,10.10.1.9,50020.0,,,,1.0,1.0
278,1706872498.565323,1706872498.565323,UDP,10.10.1.9,54311.0,10.10.1.6,53.0,,,,,
279,1706871991.2940178,1706872501.5824327,0,-,,-,,,,,,
280,1706872503.570027,1706872503.570027,UDP,10.10.1.9,33550.0,10.10.1.4,53.0,,,,1.0,1.0
281,1706872503.574025,1706872503.574025,UDP,10.10.1.4,53.0,10.10.1.9,33550.0,,,,1.0,1.0
282,1706872503.5742571,1706872503.5742571,UDP,10.10.1.9,36376.0,10.10.1.6,53.0,,,,,
283,1706872502.18231,1706872504.1859372,0,-,,-,,,,,,
284,1706872502.1821077,1706872508.1820376,UDP,0.0.0.0,68.0,255.255.255.255,67.0,,,,,
285,1706872508.579309,1706872508.579309,UDP,10.10.1.9,51018.0,10.10.1.4,53.0,,,,1.0,1.0
286,1706872508.5822408,1706872508.5822408,UDP,10.10.1.4,53.0,10.10.1.9,51018.0,,,,1.0,1.0
287,1706872508.5823157,1706872508.5823157,UDP,10.10.1.9,37938.0,10.10.1.6,53.0,,,,,
288,1706872508.2440028,1706872508.7367852,0,-,,-,,,,,,
289,1706872008.7936432,1706872509.7986913,0,-,,-,,,,,,
290,1706872513.587372,1706872513.587372,UDP,10.10.1.9,48652.0,10.10.1.4,53.0,,,,1.0,1.0
291,1706872513.595112,1706872513.595112,UDP,10.10.1.4,53.0,10.10.1.9,48652.0,,,,1.0,1.0
292,1706872513.5951784,1706872513.5951784,UDP,10.10.1.9,58958.0,10.10.1.6,53.0,,,,,
293,1706871966.6459603,1706872514.7099593,0,-,,-,,,,,,
294,1706871966.6460624,1706872514.7100554,0,-,,-,,,,,,
295,1706871978.9819636,1706872518.597968,0,-,,-,,,,,,
296,1706871978.9820445,1706872518.598066,0,-,,-,,,,,,
297,1706872518.600227,1706872518.600227,UDP,10.10.1.9,52424.0,10.10.1.4,53.0,,,,1.0,1.0
298,1706872518.603619,1706872518.603619,UDP,10.10.1.4,53.0,10.10.1.9,52424.0,,,,1.0,1.0
299,1706872518.6038263,1706872518.6038263,UDP,10.10.1.9,35596.0,10.10.1.6,53.0,,,,,
300,1706872501.6882095,1706872521.7135017,UDP,10.10.1.9,35482.0,10.10.1.6,53.0,,P,T1071.004,1.0,1.0
301,1706872523.60888,1706872523.60888,UDP,10.10.1.9,50262.0,10.10.1.4,53.0,,,,1.0,1.0
