Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1.0,1,1718292507.17929,1718292507.17929,UDP,192.168.10.150,138,192.168.10.255,138,,L,,0.0,0.0
2.0,2,1718292513.345669,1718292525.626877,UDP,192.168.10.140,138,192.168.10.255,138,,L,,0.0,0.0
3.0,3,1718292558.220704,1718292572.342445,TCP,fe80::fe26:cfe0:c796:d19e,54072,fe80::672f:318d:610:4233,445,,P,T1039,1.0,1.0
,4,1718292558.220755,1718292572.301648,TCP,fe80::672f:318d:610:4233,445,fe80::fe26:cfe0:c796:d19e,54072,,,,,
