Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
392,1519396329.784344,1519396385.921744,TCP,172.31.69.28,80,18.218.115.60,61462,,,,,
393,1519396387.01541,1519396392.024487,TCP,18.218.115.60,61879,172.31.69.28,80,,P,T1210,0.0,0.0
394,1519396387.01544,1519396392.024492,TCP,172.31.69.28,80,18.218.115.60,61879,,,,,
395,1519396387.015858,1519396443.270002,TCP,18.218.115.60,61880,172.31.69.28,80,,P,T1210,0.0,0.0
396,1519396387.015864,1519396443.270007,TCP,172.31.69.28,80,18.218.115.60,61880,,,,,
397,1519396444.375811,1519396449.3848,TCP,18.218.115.60,62293,172.31.69.28,80,,P,T1210,0.0,0.0
398,1519396444.375835,1519396449.384805,TCP,172.31.69.28,80,18.218.115.60,62293,,,,,
399,1519396444.376097,1519396500.363929,TCP,18.218.115.60,62294,172.31.69.28,80,,P,T1210,0.0,0.0
400,1519396444.376104,1519396500.363932,TCP,172.31.69.28,80,18.218.115.60,62294,,,,,
401,1519396501.471303,1519396506.477503,TCP,18.218.115.60,62711,172.31.69.28,80,,P,T1210,0.0,0.0
402,1519396501.471329,1519396506.477152,TCP,172.31.69.28,80,18.218.115.60,62711,,,,,
403,1519396501.471655,1519396558.412804,TCP,18.218.115.60,62712,172.31.69.28,80,,P,T1210,0.0,0.0
404,1519396501.471662,1519396558.412808,TCP,172.31.69.28,80,18.218.115.60,62712,,,,,
405,1519396559.515283,1519396564.524323,TCP,18.218.115.60,63124,172.31.69.28,80,,P,T1210,0.0,0.0
406,1519396559.515318,1519396564.524331,TCP,172.31.69.28,80,18.218.115.60,63124,,,,,
407,1519396559.515576,1519396615.870426,TCP,18.218.115.60,63125,172.31.69.28,80,,P,T1210,0.0,0.0
408,1519396559.515581,1519396615.870429,TCP,172.31.69.28,80,18.218.115.60,63125,,,,,
409,1519396616.967898,1519396621.976246,TCP,18.218.115.60,63540,172.31.69.28,80,,P,T1210,0.0,0.0
410,1519396616.967924,1519396621.975902,TCP,172.31.69.28,80,18.218.115.60,63540,,,,,
411,1519396616.968285,1519396673.500455,TCP,18.218.115.60,63541,172.31.69.28,80,,P,T1210,0.0,0.0
412,1519396616.968292,1519396673.50046,TCP,172.31.69.28,80,18.218.115.60,63541,,,,,
413,1519396674.609833,1519396679.616334,TCP,18.218.115.60,63956,172.31.69.28,80,,P,T1210,0.0,0.0
414,1519396674.609866,1519396679.615914,TCP,172.31.69.28,80,18.218.115.60,63956,,,,,
415,1519396674.610112,1519396730.846969,TCP,18.218.115.60,63957,172.31.69.28,80,,P,T1210,0.0,0.0
416,1519396674.610121,1519396730.846974,TCP,172.31.69.28,80,18.218.115.60,63957,,,,,
417,1519396731.953532,1519396736.961434,TCP,18.218.115.60,64368,172.31.69.28,80,,P,T1210,0.0,0.0
418,1519396731.953557,1519396736.961093,TCP,172.31.69.28,80,18.218.115.60,64368,,,,,
419,1519396731.953915,1519396788.487637,TCP,18.218.115.60,64369,172.31.69.28,80,,P,T1210,0.0,0.0
420,1519396731.953933,1519396788.48764,TCP,172.31.69.28,80,18.218.115.60,64369,,,,,
421,1519396789.592805,1519396794.599377,TCP,18.218.115.60,64791,172.31.69.28,80,,P,T1210,0.0,0.0
422,1519396789.59283,1519396794.598952,TCP,172.31.69.28,80,18.218.115.60,64791,,,,,
423,1519396789.593174,1519396846.230997,TCP,18.218.115.60,64792,172.31.69.28,80,,P,T1210,0.0,0.0
424,1519396789.59318,1519396846.231001,TCP,172.31.69.28,80,18.218.115.60,64792,,,,,
425,1519396847.346932,1519396852.348467,TCP,18.218.115.60,65204,172.31.69.28,80,,P,T1210,0.0,0.0
426,1519396847.346956,1519396852.34819,TCP,172.31.69.28,80,18.218.115.60,65204,,,,,
427,1519396847.347343,1519396903.216663,TCP,18.218.115.60,65205,172.31.69.28,80,,P,T1210,0.0,0.0
428,1519396847.347348,1519396903.21667,TCP,172.31.69.28,80,18.218.115.60,65205,,,,,
429,1519396904.32374,1519396909.333214,TCP,18.218.115.60,49237,172.31.69.28,80,,P,T1210,0.0,0.0
430,1519396904.323764,1519396909.33322,TCP,172.31.69.28,80,18.218.115.60,49237,,,,,
431,1519396904.323999,1519396960.992321,TCP,18.218.115.60,49238,172.31.69.28,80,,P,T1210,0.0,0.0
432,1519396904.324004,1519396960.992325,TCP,172.31.69.28,80,18.218.115.60,49238,,,,,
433,1519396962.087926,1519396967.097041,TCP,18.218.115.60,49658,172.31.69.28,80,,P,T1210,0.0,0.0
434,1519396962.08795,1519396967.097046,TCP,172.31.69.28,80,18.218.115.60,49658,,,,,
435,1519396962.08832,1519397018.812443,TCP,18.218.115.60,49659,172.31.69.28,80,,P,T1210,0.0,0.0
436,1519396962.088325,1519397018.812447,TCP,172.31.69.28,80,18.218.115.60,49659,,,,,
437,1519397019.918009,1519397024.925675,TCP,18.218.115.60,50080,172.31.69.28,80,,P,T1210,0.0,0.0
438,1519397019.918035,1519397024.925679,TCP,172.31.69.28,80,18.218.115.60,50080,,,,,
439,1519397019.918321,1519397076.015069,TCP,18.218.115.60,50081,172.31.69.28,80,,P,T1210,0.0,0.0
440,1519397019.918326,1519397076.015073,TCP,172.31.69.28,80,18.218.115.60,50081,,,,,
441,1519397077.118695,1519397082.12763,TCP,18.218.115.60,50497,172.31.69.28,80,,P,T1210,0.0,0.0
442,1519397077.118719,1519397082.127047,TCP,172.31.69.28,80,18.218.115.60,50497,,,,,
443,1519397077.118978,1519397133.496094,TCP,18.218.115.60,50498,172.31.69.28,80,,P,T1210,0.0,0.0
444,1519397077.118982,1519397133.496098,TCP,172.31.69.28,80,18.218.115.60,50498,,,,,
445,1519397134.602892,1519397139.611512,TCP,18.218.115.60,50910,172.31.69.28,80,,P,T1210,0.0,0.0
446,1519397134.602917,1519397139.611105,TCP,172.31.69.28,80,18.218.115.60,50910,,,,,
447,1519397134.603123,1519397191.687262,TCP,18.218.115.60,50911,172.31.69.28,80,,P,T1210,0.0,0.0
448,1519397134.603128,1519397191.687265,TCP,172.31.69.28,80,18.218.115.60,50911,,,,,
449,1519397192.780938,1519397197.790005,TCP,18.218.115.60,51328,172.31.69.28,80,,P,T1210,0.0,0.0
450,1519397192.780964,1519397197.790009,TCP,172.31.69.28,80,18.218.115.60,51328,,,,,
451,1519397192.781238,1519397249.14935,TCP,18.218.115.60,51329,172.31.69.28,80,,P,T1210,0.0,0.0
452,1519397192.781243,1519397249.149355,TCP,172.31.69.28,80,18.218.115.60,51329,,,,,
453,1519397250.257796,1519397255.269544,TCP,18.218.115.60,51742,172.31.69.28,80,,P,T1210,0.0,0.0
454,1519397250.257821,1519397255.269278,TCP,172.31.69.28,80,18.218.115.60,51742,,,,,
455,1519397250.258189,1519397306.772363,TCP,18.218.115.60,51743,172.31.69.28,80,,P,T1210,0.0,0.0
456,1519397250.258196,1519397306.772366,TCP,172.31.69.28,80,18.218.115.60,51743,,,,,
457,1519397307.88176,1519397312.891302,TCP,18.218.115.60,52158,172.31.69.28,80,,P,T1210,0.0,0.0
458,1519397307.881785,1519397312.891308,TCP,172.31.69.28,80,18.218.115.60,52158,,,,,
459,1519397307.882131,1519397364.46136,TCP,18.218.115.60,52159,172.31.69.28,80,,P,T1210,0.0,0.0
460,1519397307.882138,1519397364.461364,TCP,172.31.69.28,80,18.218.115.60,52159,,,,,
461,1519397365.617538,1519397370.624632,TCP,18.218.115.60,52572,172.31.69.28,80,,P,T1210,0.0,0.0
462,1519397365.617564,1519397370.624255,TCP,172.31.69.28,80,18.218.115.60,52572,,,,,
463,1519397365.61785,1519397421.93469,TCP,18.218.115.60,52573,172.31.69.28,80,,P,T1210,0.0,0.0
464,1519397365.617856,1519397421.934698,TCP,172.31.69.28,80,18.218.115.60,52573,,,,,
465,1519397423.038037,1519397428.045862,TCP,18.218.115.60,52988,172.31.69.28,80,,P,T1210,0.0,0.0
466,1519397423.038063,1519397428.04545,TCP,172.31.69.28,80,18.218.115.60,52988,,,,,
467,1519397423.038511,1519397479.23917,TCP,18.218.115.60,52989,172.31.69.28,80,,P,T1210,0.0,0.0
468,1519397423.038517,1519397479.239174,TCP,172.31.69.28,80,18.218.115.60,52989,,,,,
469,1519397480.357444,1519397485.366744,TCP,18.218.115.60,53404,172.31.69.28,80,,P,T1210,0.0,0.0
470,1519397480.357478,1519397485.366749,TCP,172.31.69.28,80,18.218.115.60,53404,,,,,
471,1519397480.357754,1519397537.138416,TCP,18.218.115.60,53405,172.31.69.28,80,,P,T1210,0.0,0.0
472,1519397480.357758,1519397537.138419,TCP,172.31.69.28,80,18.218.115.60,53405,,,,,
473,1519397538.268555,1519397543.277867,TCP,18.218.115.60,53817,172.31.69.28,80,,P,T1210,0.0,0.0
474,1519397538.268594,1519397543.277872,TCP,172.31.69.28,80,18.218.115.60,53817,,,,,
475,1519397538.268985,1519397595.417004,TCP,18.218.115.60,53818,172.31.69.28,80,,P,T1210,0.0,0.0
476,1519397538.268992,1519397595.417008,TCP,172.31.69.28,80,18.218.115.60,53818,,,,,
477,1519397596.537793,1519397601.545403,TCP,18.218.115.60,54235,172.31.69.28,80,,P,T1210,0.0,0.0
478,1519397596.537819,1519397601.545223,TCP,172.31.69.28,80,18.218.115.60,54235,,,,,
479,1519397596.538129,1519397652.842083,TCP,18.218.115.60,54236,172.31.69.28,80,,P,T1210,0.0,0.0
480,1519397596.538137,1519397652.842087,TCP,172.31.69.28,80,18.218.115.60,54236,,,,,
481,1519397653.97251,1519397658.980536,TCP,18.218.115.60,54649,172.31.69.28,80,,P,T1210,0.0,0.0
482,1519397653.972534,1519397658.980165,TCP,172.31.69.28,80,18.218.115.60,54649,,,,,
483,1519397653.972833,1519397710.588609,TCP,18.218.115.60,54650,172.31.69.28,80,,P,T1210,0.0,0.0
484,1519397653.972838,1519397710.588612,TCP,172.31.69.28,80,18.218.115.60,54650,,,,,
485,1519397711.70486,1519397716.713846,TCP,18.218.115.60,55066,172.31.69.28,80,,P,T1210,0.0,0.0
486,1519397711.704885,1519397716.71241,TCP,172.31.69.28,80,18.218.115.60,55066,,,,,
487,1519397711.705205,1519397768.435536,TCP,18.218.115.60,55067,172.31.69.28,80,,P,T1210,0.0,0.0
488,1519397711.705212,1519397768.43554,TCP,172.31.69.28,80,18.218.115.60,55067,,,,,
489,1519397769.56684,1519397774.573026,TCP,18.218.115.60,55480,172.31.69.28,80,,P,T1210,0.0,0.0
490,1519397769.566865,1519397774.57269,TCP,172.31.69.28,80,18.218.115.60,55480,,,,,
491,1519397769.567096,1519397826.908389,TCP,18.218.115.60,55481,172.31.69.28,80,,P,T1210,0.0,0.0
492,1519397769.5671,1519397826.908392,TCP,172.31.69.28,80,18.218.115.60,55481,,,,,
493,1519397828.030817,1519397833.039723,TCP,18.218.115.60,55894,172.31.69.28,80,,P,T1210,0.0,0.0
494,1519397828.030843,1519397833.039727,TCP,172.31.69.28,80,18.218.115.60,55894,,,,,
495,1519397828.031109,1519397884.263653,TCP,18.218.115.60,55895,172.31.69.28,80,,P,T1210,0.0,0.0
496,1519397828.031114,1519397884.263656,TCP,172.31.69.28,80,18.218.115.60,55895,,,,,
497,1519397885.359782,1519397890.368691,TCP,18.218.115.60,56311,172.31.69.28,80,,P,T1210,0.0,0.0
498,1519397885.359809,1519397890.368696,TCP,172.31.69.28,80,18.218.115.60,56311,,,,,
499,1519397885.360128,1519397941.593833,TCP,18.218.115.60,56312,172.31.69.28,80,,P,T1210,0.0,0.0
500,1519397885.360134,1519397941.593837,TCP,172.31.69.28,80,18.218.115.60,56312,,,,,
501,1519397942.706397,1519397947.711762,TCP,18.218.115.60,56724,172.31.69.28,80,,P,T1210,0.0,0.0
502,1519397942.706422,1519397947.711405,TCP,172.31.69.28,80,18.218.115.60,56724,,,,,
503,1519397942.70643,1519397999.413868,TCP,18.218.115.60,56725,172.31.69.28,80,,P,T1210,0.0,0.0
504,1519397942.706434,1519397999.413876,TCP,172.31.69.28,80,18.218.115.60,56725,,,,,
505,1519398000.51945,1519398005.528323,TCP,18.218.115.60,57144,172.31.69.28,80,,P,T1210,0.0,0.0
506,1519398000.519475,1519398005.528328,TCP,172.31.69.28,80,18.218.115.60,57144,,,,,
507,1519398000.519742,1519398056.63146,TCP,18.218.115.60,57145,172.31.69.28,80,,P,T1210,0.0,0.0
508,1519398000.519746,1519398056.631463,TCP,172.31.69.28,80,18.218.115.60,57145,,,,,
509,1519398057.822527,1519398062.832213,TCP,18.218.115.60,57557,172.31.69.28,80,,P,T1210,0.0,0.0
510,1519398057.822552,1519398062.832217,TCP,172.31.69.28,80,18.218.115.60,57557,,,,,
511,1519398057.822961,1519398114.846943,TCP,18.218.115.60,57558,172.31.69.28,80,,P,T1210,0.0,0.0
512,1519398057.822966,1519398114.846947,TCP,172.31.69.28,80,18.218.115.60,57558,,,,,
513,1519398115.954449,1519398120.960903,TCP,18.218.115.60,57974,172.31.69.28,80,,P,T1210,0.0,0.0
514,1519398115.954474,1519398120.960437,TCP,172.31.69.28,80,18.218.115.60,57974,,,,,
515,1519398115.954753,1519398172.085661,TCP,18.218.115.60,57975,172.31.69.28,80,,P,T1210,0.0,0.0
516,1519398115.954758,1519398172.085665,TCP,172.31.69.28,80,18.218.115.60,57975,,,,,
517,1519398173.207863,1519398178.219856,TCP,18.218.115.60,58387,172.31.69.28,80,,P,T1210,0.0,0.0
518,1519398173.207888,1519398178.21986,TCP,172.31.69.28,80,18.218.115.60,58387,,,,,
519,1519398173.208311,1519398179.942004,TCP,18.218.115.60,58388,172.31.69.28,80,,P,T1210,0.0,0.0
520,1519398173.208316,1519398179.943584,TCP,172.31.69.28,80,18.218.115.60,58388,,,,,
