Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
29.0,57,1716979460.362548,1716979460.362548,UDP,10.0.2.15,45714,192.168.18.1,53,,L,,0.0,0.0
,58,1716979460.465922,1716979460.465922,UDP,192.168.18.1,53,10.0.2.15,45714,,,,,
30.0,59,1716979460.3712587,1716979460.3712587,UDP,10.0.2.15,46694,192.168.18.1,53,,L,,0.0,0.0
,60,1716979460.465922,1716979460.465922,UDP,192.168.18.1,53,10.0.2.15,46694,,,,,
31.0,61,1716979465.2204373,1716979465.2204373,UDP,10.0.2.15,52779,192.168.18.1,53,,L,,0.0,0.0
,62,1716979465.3078153,1716979465.3078153,UDP,192.168.18.1,53,10.0.2.15,52779,,,,,
32.0,63,1716979466.9791105,1716979466.9791105,UDP,10.0.2.15,56124,192.168.18.1,53,,L,,0.0,0.0
,64,1716979467.1149287,1716979467.1149287,UDP,192.168.18.1,53,10.0.2.15,56124,,,,,
33.0,65,1716979466.9879143,1716979466.9879143,UDP,10.0.2.15,50685,192.168.18.1,53,,L,,0.0,0.0
,66,1716979469.0585167,1716979469.0585167,UDP,192.168.18.1,53,10.0.2.15,50685,,,,,
34.0,67,1716979469.4168308,1716979469.4168308,UDP,10.0.2.15,41196,192.168.18.1,53,,L,,0.0,0.0
,68,1716979469.4694593,1716979469.4694593,UDP,192.168.18.1,53,10.0.2.15,41196,,,,,
35.0,69,1716979469.4285612,1716979469.4285612,UDP,10.0.2.15,40020,192.168.18.1,53,,L,,0.0,0.0
,70,1716979469.504438,1716979469.504438,UDP,192.168.18.1,53,10.0.2.15,40020,,,,,
36.0,71,1716979469.4469683,1716979469.4469683,UDP,10.0.2.15,34982,192.168.18.1,53,,L,,0.0,0.0
,72,1716979469.5044377,1716979469.5044377,UDP,192.168.18.1,53,10.0.2.15,34982,,,,,
