Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1.0,1,1655289715.337562,1655289730.3514335,ICMP,192.168.1.3,,192.168.2.2,,0x00000000_0x00000100_0x0001,P,T1048.003,1.0,16.0
,2,1655289715.338168,1655289730.352624,ICMP,192.168.2.2,,192.168.1.3,,0x00000000_0x00000001_0x0001,,,,
