Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
80,1651673382.0527675,1651673397.1072369,TCP,172.16.2.2,80,172.16.1.2,59722,,,,,
81,1651673382.0530934,1651673397.1071136,TCP,172.16.1.2,59724,172.16.2.2,80,,P,T1499.033,0.0,0.0
82,1651673382.0531592,1651673397.1072369,TCP,172.16.2.2,80,172.16.1.2,59724,,,,,
83,1651673382.0534017,1651673397.107129,TCP,172.16.1.2,59726,172.16.2.2,80,,P,T1499.034,0.0,0.0
84,1651673382.053475,1651673397.1072369,TCP,172.16.2.2,80,172.16.1.2,59726,,,,,
85,1651673382.0537264,1651673397.1072147,TCP,172.16.1.2,59728,172.16.2.2,80,,P,T1499.035,0.0,0.0
86,1651673382.053786,1651673397.1074011,TCP,172.16.2.2,80,172.16.1.2,59728,,,,,
87,1651673382.0541167,1651673397.107221,TCP,172.16.1.2,59730,172.16.2.2,80,,P,T1499.036,0.0,0.0
88,1651673382.05418,1651673397.1074011,TCP,172.16.2.2,80,172.16.1.2,59730,,,,,
89,1651673382.0543988,1651673397.107296,TCP,172.16.1.2,59732,172.16.2.2,80,,P,T1499.037,0.0,0.0
90,1651673382.0544815,1651673397.1074011,TCP,172.16.2.2,80,172.16.1.2,59732,,,,,
91,1651673382.05477,1651673397.1073008,TCP,172.16.1.2,59734,172.16.2.2,80,,P,T1499.038,0.0,0.0
92,1651673382.054864,1651673397.1074011,TCP,172.16.2.2,80,172.16.1.2,59734,,,,,
93,1651673382.0551772,1651673397.107351,TCP,172.16.1.2,59736,172.16.2.2,80,,P,T1499.039,0.0,0.0
94,1651673382.055244,1651673397.1074913,TCP,172.16.2.2,80,172.16.1.2,59736,,,,,
95,1651673382.0554616,1651673397.1073563,TCP,172.16.1.2,59738,172.16.2.2,80,,P,T1499.040,0.0,0.0
96,1651673382.0555253,1651673397.1074913,TCP,172.16.2.2,80,172.16.1.2,59738,,,,,
97,1651673382.0557466,1651673397.1074352,TCP,172.16.1.2,59740,172.16.2.2,80,,P,T1499.041,0.0,0.0
98,1651673382.055809,1651673397.1074913,TCP,172.16.2.2,80,172.16.1.2,59740,,,,,
99,1651673382.0560212,1651673397.1074402,TCP,172.16.1.2,59742,172.16.2.2,80,,P,T1499.042,0.0,0.0
100,1651673382.0560827,1651673397.1075475,TCP,172.16.2.2,80,172.16.1.2,59742,,,,,
101,1651673382.0562956,1651673397.1074767,TCP,172.16.1.2,59744,172.16.2.2,80,,P,T1499.043,0.0,0.0
102,1651673382.0563676,1651673397.1075475,TCP,172.16.2.2,80,172.16.1.2,59744,,,,,
103,1651673382.0566049,1651673397.1074808,TCP,172.16.1.2,59746,172.16.2.2,80,,P,T1499.044,0.0,0.0
104,1651673382.0566823,1651673397.1075475,TCP,172.16.2.2,80,172.16.1.2,59746,,,,,
105,1651673382.0568898,1651673397.1075292,TCP,172.16.1.2,59748,172.16.2.2,80,,P,T1499.045,0.0,0.0
106,1651673382.0569792,1651673397.1076176,TCP,172.16.2.2,80,172.16.1.2,59748,,,,,
107,1651673382.0572035,1651673397.1075635,TCP,172.16.1.2,59750,172.16.2.2,80,,P,T1499.046,0.0,0.0
108,1651673382.0572731,1651673397.1076794,TCP,172.16.2.2,80,172.16.1.2,59750,,,,,
109,1651673382.057528,1651673397.107597,TCP,172.16.1.2,59752,172.16.2.2,80,,P,T1499.047,0.0,0.0
110,1651673382.0575976,1651673397.1076794,TCP,172.16.2.2,80,172.16.1.2,59752,,,,,
111,1651673382.0578089,1651673397.107628,TCP,172.16.1.2,59754,172.16.2.2,80,,P,T1499.048,0.0,0.0
112,1651673382.05788,1651673397.1076796,TCP,172.16.2.2,80,172.16.1.2,59754,,,,,
113,1651673382.0581703,1651673397.1076653,TCP,172.16.1.2,59756,172.16.2.2,80,,P,T1499.049,0.0,0.0
114,1651673382.058247,1651673397.107757,TCP,172.16.2.2,80,172.16.1.2,59756,,,,,
115,1651673382.0584588,1651673397.1076694,TCP,172.16.1.2,59758,172.16.2.2,80,,P,T1499.050,0.0,0.0
116,1651673382.0585215,1651673397.107757,TCP,172.16.2.2,80,172.16.1.2,59758,,,,,
117,1651673382.058732,1651673397.1077173,TCP,172.16.1.2,59760,172.16.2.2,80,,P,T1499.051,0.0,0.0
118,1651673382.0588005,1651673397.107825,TCP,172.16.2.2,80,172.16.1.2,59760,,,,,
119,1651673382.059155,1651673397.107774,TCP,172.16.1.2,59762,172.16.2.2,80,,P,T1499.052,0.0,0.0
120,1651673382.059232,1651673397.1078787,TCP,172.16.2.2,80,172.16.1.2,59762,,,,,
121,1651673382.0594969,1651673397.1078053,TCP,172.16.1.2,59764,172.16.2.2,80,,P,T1499.053,0.0,0.0
122,1651673382.0595696,1651673397.1078787,TCP,172.16.2.2,80,172.16.1.2,59764,,,,,
123,1651673382.0598247,1651673397.1078365,TCP,172.16.1.2,59766,172.16.2.2,80,,P,T1499.054,0.0,0.0
124,1651673382.059907,1651673397.107944,TCP,172.16.2.2,80,172.16.1.2,59766,,,,,
125,1651673382.0601425,1651673397.10787,TCP,172.16.1.2,59768,172.16.2.2,80,,P,T1499.055,0.0,0.0
126,1651673382.0602136,1651673397.107944,TCP,172.16.2.2,80,172.16.1.2,59768,,,,,
127,1651673382.0604866,1651673397.1079018,TCP,172.16.1.2,59770,172.16.2.2,80,,P,T1499.056,0.0,0.0
128,1651673382.060567,1651673397.107992,TCP,172.16.2.2,80,172.16.1.2,59770,,,,,
129,1651673382.060852,1651673397.1079345,TCP,172.16.1.2,59772,172.16.2.2,80,,P,T1499.057,0.0,0.0
130,1651673382.0609202,1651673397.1079922,TCP,172.16.2.2,80,172.16.1.2,59772,,,,,
131,1651673382.0611348,1651673397.1079793,TCP,172.16.1.2,59774,172.16.2.2,80,,P,T1499.058,0.0,0.0
132,1651673382.0612228,1651673397.1080637,TCP,172.16.2.2,80,172.16.1.2,59774,,,,,
133,1651673382.061519,1651673397.1080167,TCP,172.16.1.2,59776,172.16.2.2,80,,P,T1499.059,0.0,0.0
134,1651673382.061585,1651673397.1080637,TCP,172.16.2.2,80,172.16.1.2,59776,,,,,
135,1651673382.0618155,1651673397.1080518,TCP,172.16.1.2,59778,172.16.2.2,80,,P,T1499.060,0.0,0.0
136,1651673382.0618973,1651673397.1081111,TCP,172.16.2.2,80,172.16.1.2,59778,,,,,
137,1651673382.062183,1651673397.1081011,TCP,172.16.1.2,59780,172.16.2.2,80,,P,T1499.061,0.0,0.0
138,1651673382.0622466,1651673397.1081553,TCP,172.16.2.2,80,172.16.1.2,59780,,,,,
139,1651673382.0624635,1651673397.1081424,TCP,172.16.1.2,59782,172.16.2.2,80,,P,T1499.062,0.0,0.0
