"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
48,1706101758.3228023,1706101758.3228023,UDP,10.10.1.2,19.0,10.10.1.9,1772.0,,P,T1498.007,0.0,0.0
49,1706101758.322808,1706101758.322808,UDP,10.10.1.2,19.0,10.10.1.9,1774.0,,P,T1498.007,0.0,0.0
50,1706101758.3230069,1706101758.3230069,UDP,10.10.1.2,19.0,10.10.1.9,1776.0,,P,T1498.007,0.0,0.0
51,1706101758.3230126,1706101758.3230126,UDP,10.10.1.2,19.0,10.10.1.9,1778.0,,P,T1498.007,0.0,0.0
52,1706101758.323212,1706101758.323212,UDP,10.10.1.2,19.0,10.10.1.9,1780.0,,P,T1498.007,0.0,0.0
53,1706101758.3232176,1706101758.3232176,UDP,10.10.1.2,19.0,10.10.1.9,1782.0,,P,T1498.007,0.0,0.0
54,1706101758.3234165,1706101758.3234165,UDP,10.10.1.2,19.0,10.10.1.9,1784.0,,P,T1498.007,0.0,0.0
55,1706101758.323621,1706101758.323621,UDP,10.10.1.2,19.0,10.10.1.9,1786.0,,P,T1498.007,0.0,0.0
56,1706101758.3236268,1706101758.3236268,UDP,10.10.1.2,19.0,10.10.1.9,1788.0,,P,T1498.007,0.0,0.0
57,1706101758.323826,1706101758.323826,UDP,10.10.1.2,19.0,10.10.1.9,1790.0,,P,T1498.007,0.0,0.0
58,1706101758.323832,1706101758.323832,UDP,10.10.1.2,19.0,10.10.1.9,1792.0,,P,T1498.007,0.0,0.0
59,1706101758.3240306,1706101758.3240306,UDP,10.10.1.2,19.0,10.10.1.9,1794.0,,P,T1498.007,0.0,0.0
60,1706101758.3242364,1706101758.3242364,UDP,10.10.1.2,19.0,10.10.1.9,1796.0,,P,T1498.007,0.0,0.0
61,1706101758.324242,1706101758.324242,UDP,10.10.1.2,19.0,10.10.1.9,1798.0,,P,T1498.007,0.0,0.0
62,1706101758.3244405,1706101758.3244405,UDP,10.10.1.2,19.0,10.10.1.9,1800.0,,P,T1498.007,0.0,0.0
63,1706101758.324446,1706101758.324446,UDP,10.10.1.2,19.0,10.10.1.9,1802.0,,P,T1498.007,0.0,0.0
64,1706101758.3246465,1706101758.3246465,UDP,10.10.1.2,19.0,10.10.1.9,1804.0,,P,T1498.007,0.0,0.0
65,1706101758.3246524,1706101758.3246524,UDP,10.10.1.2,19.0,10.10.1.9,1806.0,,P,T1498.007,0.0,0.0
66,1706101758.32485,1706101758.32485,UDP,10.10.1.2,19.0,10.10.1.9,1808.0,,P,T1498.007,0.0,0.0
67,1706101758.3250544,1706101758.3250544,UDP,10.10.1.2,19.0,10.10.1.9,1810.0,,P,T1498.007,0.0,0.0
68,1706101758.32526,1706101758.32526,UDP,10.10.1.2,19.0,10.10.1.9,1812.0,,P,T1498.007,0.0,0.0
69,1706101758.325266,1706101758.325266,UDP,10.10.1.2,19.0,10.10.1.9,1814.0,,P,T1498.007,0.0,0.0
70,1706101758.325464,1706101758.325464,UDP,10.10.1.2,19.0,10.10.1.9,1816.0,,P,T1498.007,0.0,0.0
71,1706101758.3256693,1706101758.3256693,UDP,10.10.1.2,19.0,10.10.1.9,1818.0,,P,T1498.007,0.0,0.0
72,1706101758.3256752,1706101758.3256752,UDP,10.10.1.2,19.0,10.10.1.9,1820.0,,P,T1498.007,0.0,0.0
73,1706101758.325874,1706101758.325874,UDP,10.10.1.2,19.0,10.10.1.9,1822.0,,P,T1498.007,0.0,0.0
74,1706101758.326079,1706101758.326079,UDP,10.10.1.2,19.0,10.10.1.9,1824.0,,P,T1498.007,0.0,0.0
75,1706101758.326085,1706101758.326085,UDP,10.10.1.2,19.0,10.10.1.9,1826.0,,P,T1498.007,0.0,0.0
76,1706101758.326284,1706101758.326284,UDP,10.10.1.2,19.0,10.10.1.9,1828.0,,P,T1498.007,0.0,0.0
77,1706101758.3264887,1706101758.3264887,UDP,10.10.1.2,19.0,10.10.1.9,1830.0,,P,T1498.007,0.0,0.0
78,1706101758.3264947,1706101758.3264947,UDP,10.10.1.2,19.0,10.10.1.9,1832.0,,P,T1498.007,0.0,0.0
79,1706101758.3266933,1706101758.3266933,UDP,10.10.1.2,19.0,10.10.1.9,1834.0,,P,T1498.007,0.0,0.0
80,1706101758.3279033,1706101758.3279033,UDP,10.10.1.2,19.0,10.10.1.9,1836.0,,P,T1498.007,0.0,0.0
81,1706101758.3281064,1706101758.3281064,UDP,10.10.1.2,19.0,10.10.1.9,1838.0,,P,T1498.007,0.0,0.0
82,1706101758.3281124,1706101758.3281124,UDP,10.10.1.2,19.0,10.10.1.9,1840.0,,P,T1498.007,0.0,0.0
83,1706101758.328311,1706101758.328311,UDP,10.10.1.2,19.0,10.10.1.9,1842.0,,P,T1498.007,0.0,0.0
84,1706101758.3283167,1706101758.3283167,UDP,10.10.1.2,19.0,10.10.1.9,1844.0,,P,T1498.007,0.0,0.0
85,1706101758.3285165,1706101758.3285165,UDP,10.10.1.2,19.0,10.10.1.9,1846.0,,P,T1498.007,0.0,0.0
86,1706101758.328522,1706101758.328522,UDP,10.10.1.2,19.0,10.10.1.9,1848.0,,P,T1498.007,0.0,0.0
87,1706101758.3287208,1706101758.3287208,UDP,10.10.1.2,19.0,10.10.1.9,1850.0,,P,T1498.007,0.0,0.0
88,1706101758.3287263,1706101758.3287263,UDP,10.10.1.2,19.0,10.10.1.9,1852.0,,P,T1498.007,0.0,0.0
89,1706101758.32873,1706101758.32873,UDP,10.10.1.2,19.0,10.10.1.9,1854.0,,P,T1498.007,0.0,0.0
90,1706101758.3289251,1706101758.3289251,UDP,10.10.1.2,19.0,10.10.1.9,1856.0,,P,T1498.007,0.0,0.0
91,1706101758.3289309,1706101758.3289309,UDP,10.10.1.2,19.0,10.10.1.9,1858.0,,P,T1498.007,0.0,0.0
92,1706101758.329131,1706101758.329131,UDP,10.10.1.2,19.0,10.10.1.9,1860.0,,P,T1498.007,0.0,0.0
93,1706101758.3291368,1706101758.3291368,UDP,10.10.1.2,19.0,10.10.1.9,1862.0,,P,T1498.007,0.0,0.0
94,1706101758.3293362,1706101758.3293362,UDP,10.10.1.2,19.0,10.10.1.9,1864.0,,P,T1498.007,0.0,0.0
95,1706101758.329342,1706101758.329342,UDP,10.10.1.2,19.0,10.10.1.9,1866.0,,P,T1498.007,0.0,0.0
96,1706101758.3293457,1706101758.3293457,UDP,10.10.1.2,19.0,10.10.1.9,1868.0,,P,T1498.007,0.0,0.0
97,1706101758.3295429,1706101758.3295429,UDP,10.10.1.2,19.0,10.10.1.9,1870.0,,P,T1498.007,0.0,0.0
98,1706101758.3295493,1706101758.3295493,UDP,10.10.1.2,19.0,10.10.1.9,1872.0,,P,T1498.007,0.0,0.0
99,1706101758.3297448,1706101758.3297448,UDP,10.10.1.2,19.0,10.10.1.9,1874.0,,P,T1498.007,0.0,0.0
100,1706101758.3297513,1706101758.3297513,UDP,10.10.1.2,19.0,10.10.1.9,1876.0,,P,T1498.007,0.0,0.0
101,1706101758.32995,1706101758.32995,UDP,10.10.1.2,19.0,10.10.1.9,1878.0,,P,T1498.007,0.0,0.0
102,1706101758.3299556,1706101758.3299556,UDP,10.10.1.2,19.0,10.10.1.9,1880.0,,P,T1498.007,0.0,0.0
103,1706101758.3299592,1706101758.3299592,UDP,10.10.1.2,19.0,10.10.1.9,1882.0,,P,T1498.007,0.0,0.0
104,1706101758.330155,1706101758.330155,UDP,10.10.1.2,19.0,10.10.1.9,1884.0,,P,T1498.007,0.0,0.0
105,1706101758.3301606,1706101758.3301606,UDP,10.10.1.2,19.0,10.10.1.9,1886.0,,P,T1498.007,0.0,0.0
106,1706101758.3303597,1706101758.3303597,UDP,10.10.1.2,19.0,10.10.1.9,1888.0,,P,T1498.007,0.0,0.0
107,1706101758.3303652,1706101758.3303652,UDP,10.10.1.2,19.0,10.10.1.9,1890.0,,P,T1498.007,0.0,0.0
108,1706101758.330564,1706101758.330564,UDP,10.10.1.2,19.0,10.10.1.9,1892.0,,P,T1498.007,0.0,0.0
109,1706101758.3305695,1706101758.3305695,UDP,10.10.1.2,19.0,10.10.1.9,1894.0,,P,T1498.007,0.0,0.0
110,1706101758.3307695,1706101758.3307695,UDP,10.10.1.2,19.0,10.10.1.9,1896.0,,P,T1498.007,0.0,0.0
111,1706101758.3307755,1706101758.3307755,UDP,10.10.1.2,19.0,10.10.1.9,1898.0,,P,T1498.007,0.0,0.0
112,1706101758.3307788,1706101758.3307788,UDP,10.10.1.2,19.0,10.10.1.9,1900.0,,P,T1498.007,0.0,0.0
