Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1.0,1,1712927908.850892,1712927908.850892,UDP,172.168.0.10,37951,1.1.1.1,53,,L,,0.0,0.0
2.0,2,1712927911.8583884,1712927911.8583884,UDP,172.168.0.10,50899,8.8.8.8,53,,L,,0.0,0.0
3.0,5,1712927914.869614,1712927914.869614,UDP,172.168.0.10,43594,9.9.9.9,53,,L,,0.0,0.0
4.0,6,1712927848.776522,1712927922.5519228,TCP,172.168.0.10,56654,172.168.0.19,22,,P,T1599.001,1.0,1.0
,7,1712927848.777446,1712927922.5519142,TCP,172.168.0.19,22,172.168.0.10,56654,,,,,
5.0,8,1712927935.287575,1712927954.8898044,TCP,172.168.0.10,41332,192.168.0.20,22,,L,,0.0,0.0
,9,1712927935.2891006,1712927954.8897924,TCP,192.168.0.20,22,172.168.0.10,41332,,,,,
