Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
28.0,55,1649324145.8513386,1649324145.8513386,TCP,172.16.17.3,58582,172.16.17.2,995,,P,T1045,1.0,1.0
,56,1649324145.8513916,1649324145.8513916,TCP,172.16.17.2,995,172.16.17.3,58582,,,,,
29.0,57,1649324145.8513389,1649324145.8513389,TCP,172.16.17.3,43010,172.16.17.2,139,,P,T1046,1.0,1.0
,58,1649324145.8514073,1649324145.8514073,TCP,172.16.17.2,139,172.16.17.3,43010,,,,,
30.0,59,1649324145.851339,1649324145.851339,TCP,172.16.17.3,53182,172.16.17.2,3389,,P,T1047,1.0,1.0
,60,1649324145.851422,1649324145.851422,TCP,172.16.17.2,3389,172.16.17.3,53182,,,,,
31.0,61,1649324145.851339,1649324145.851339,TCP,172.16.17.3,42764,172.16.17.2,44443,,P,T1048,1.0,1.0
,62,1649324145.8514776,1649324145.8514776,TCP,172.16.17.2,44443,172.16.17.3,42764,,,,,
32.0,63,1649324145.8513396,1649324145.8513396,TCP,172.16.17.3,48644,172.16.17.2,6789,,P,T1049,1.0,1.0
,64,1649324145.8514996,1649324145.8514996,TCP,172.16.17.2,6789,172.16.17.3,48644,,,,,
33.0,65,1649324145.8518765,1649324145.8518765,TCP,172.16.17.3,46000,172.16.17.2,7070,,P,T1050,1.0,1.0
,66,1649324145.8518908,1649324145.8518908,TCP,172.16.17.2,7070,172.16.17.3,46000,,,,,
34.0,67,1649324145.852004,1649324145.852004,TCP,172.16.17.3,52778,172.16.17.2,27352,,P,T1051,1.0,1.0
,68,1649324145.8520148,1649324145.8520148,TCP,172.16.17.2,27352,172.16.17.3,52778,,,,,
35.0,69,1649324145.8521285,1649324145.8521285,TCP,172.16.17.3,39046,172.16.17.2,4111,,P,T1052,1.0,1.0
,70,1649324145.852138,1649324145.852138,TCP,172.16.17.2,4111,172.16.17.3,39046,,,,,
36.0,71,1649324145.8524077,1649324145.8524077,TCP,172.16.17.3,54694,172.16.17.2,33,,P,T1053,1.0,1.0
,72,1649324145.8524168,1649324145.8524168,TCP,172.16.17.2,33,172.16.17.3,54694,,,,,
37.0,73,1649324145.85254,1649324145.85254,TCP,172.16.17.3,59730,172.16.17.2,5987,,P,T1054,1.0,1.0
,74,1649324145.8525467,1649324145.8525467,TCP,172.16.17.2,5987,172.16.17.3,59730,,,,,
38.0,75,1649324145.8526702,1649324145.8526702,TCP,172.16.17.3,53918,172.16.17.2,1039,,P,T1055,1.0,1.0
,76,1649324145.8526804,1649324145.8526804,TCP,172.16.17.2,1039,172.16.17.3,53918,,,,,
39.0,77,1649324145.8526704,1649324145.8526704,TCP,172.16.17.3,59334,172.16.17.2,705,,P,T1056,1.0,1.0
,78,1649324145.852697,1649324145.852697,TCP,172.16.17.2,705,172.16.17.3,59334,,,,,
40.0,79,1649324145.85279,1649324145.85279,TCP,172.16.17.3,36420,172.16.17.2,2399,,P,T1057,1.0,1.0
,80,1649324145.852798,1649324145.852798,TCP,172.16.17.2,2399,172.16.17.3,36420,,,,,
41.0,81,1649324145.8528898,1649324145.8528898,TCP,172.16.17.3,51376,172.16.17.2,30951,,P,T1058,1.0,1.0
,82,1649324145.8528972,1649324145.8528972,TCP,172.16.17.2,30951,172.16.17.3,51376,,,,,
42.0,83,1649324145.8529942,1649324145.8529942,TCP,172.16.17.3,54266,172.16.17.2,38292,,P,T1059,1.0,1.0
,84,1649324145.853002,1649324145.853002,TCP,172.16.17.2,38292,172.16.17.3,54266,,,,,
43.0,85,1649324145.8532484,1649324145.8532484,TCP,172.16.17.3,45448,172.16.17.2,1236,,P,T1060,1.0,1.0
,86,1649324145.8532605,1649324145.8532605,TCP,172.16.17.2,1236,172.16.17.3,45448,,,,,
44.0,87,1649324145.8532486,1649324145.8532486,TCP,172.16.17.3,55366,172.16.17.2,9575,,P,T1061,1.0,1.0
,88,1649324145.8532765,1649324145.8532765,TCP,172.16.17.2,9575,172.16.17.3,55366,,,,,
45.0,89,1649324145.8532488,1649324145.8532488,TCP,172.16.17.3,47128,172.16.17.2,2811,,P,T1062,1.0,1.0
,90,1649324145.8533463,1649324145.8533463,TCP,172.16.17.2,2811,172.16.17.3,47128,,,,,
