"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
66,1713371649.454366,1713371652.5258868,TCP,10.10.1.2,80,10.10.1.10,2335,,,,,
67,1713371649.4553795,1713371649.4553795,TCP,10.10.1.10,2336,10.10.1.2,80,,P,T1499,1.0,1.0
68,1713371649.4553864,1713371652.72604,TCP,10.10.1.2,80,10.10.1.10,2336,,,,,
69,1713371649.4563992,1713371649.4563992,TCP,10.10.1.10,2337,10.10.1.2,80,,P,T1499,1.0,1.0
70,1713371649.456406,1713371652.5259678,TCP,10.10.1.2,80,10.10.1.10,2337,,,,,
71,1713371649.4574203,1713371649.4574203,TCP,10.10.1.10,2338,10.10.1.2,80,,P,T1499,1.0,1.0
72,1713371649.457427,1713371652.7260706,TCP,10.10.1.2,80,10.10.1.10,2338,,,,,
73,1713371649.4584403,1713371649.4584403,TCP,10.10.1.10,2339,10.10.1.2,80,,P,T1499,1.0,1.0
74,1713371649.4584484,1713371652.725909,TCP,10.10.1.2,80,10.10.1.10,2339,,,,,
75,1713371649.4594593,1713371649.4594593,TCP,10.10.1.10,2340,10.10.1.2,80,,P,T1499,1.0,1.0
76,1713371649.4594667,1713371652.7259347,TCP,10.10.1.2,80,10.10.1.10,2340,,,,,
77,1713371649.4604807,1713371649.4604807,TCP,10.10.1.10,2341,10.10.1.2,80,,P,T1499,1.0,1.0
78,1713371649.4604878,1713371652.9259305,TCP,10.10.1.2,80,10.10.1.10,2341,,,,,
79,1713371649.4615028,1713371649.4615028,TCP,10.10.1.10,2342,10.10.1.2,80,,P,T1499,1.0,1.0
80,1713371649.4615097,1713371652.7260692,TCP,10.10.1.2,80,10.10.1.10,2342,,,,,
81,1713371649.4625244,1713371649.4625244,TCP,10.10.1.10,2343,10.10.1.2,80,,P,T1499,1.0,1.0
82,1713371649.462531,1713371652.726092,TCP,10.10.1.2,80,10.10.1.10,2343,,,,,
83,1713371649.4635448,1713371649.4635448,TCP,10.10.1.10,2344,10.10.1.2,80,,P,T1499,1.0,1.0
84,1713371649.4635513,1713371652.925877,TCP,10.10.1.2,80,10.10.1.10,2344,,,,,
85,1713371649.4645646,1713371649.4645646,TCP,10.10.1.10,2345,10.10.1.2,80,,P,T1499,1.0,1.0
86,1713371649.4645717,1713371652.525977,TCP,10.10.1.2,80,10.10.1.10,2345,,,,,
87,1713371649.4655836,1713371649.4655836,TCP,10.10.1.10,2346,10.10.1.2,80,,P,T1499,1.0,1.0
88,1713371649.4655907,1713371652.72605,TCP,10.10.1.2,80,10.10.1.10,2346,,,,,
89,1713371649.466603,1713371649.466603,TCP,10.10.1.10,2347,10.10.1.2,80,,P,T1499,1.0,1.0
90,1713371649.4666104,1713371652.5258777,TCP,10.10.1.2,80,10.10.1.10,2347,,,,,
91,1713371649.4676232,1713371649.4676232,TCP,10.10.1.10,2348,10.10.1.2,80,,P,T1499,1.0,1.0
92,1713371649.46763,1713371652.726026,TCP,10.10.1.2,80,10.10.1.10,2348,,,,,
93,1713371649.4686427,1713371649.4686427,TCP,10.10.1.10,2349,10.10.1.2,80,,P,T1499,1.0,1.0
94,1713371649.4686491,1713371652.525906,TCP,10.10.1.2,80,10.10.1.10,2349,,,,,
95,1713371649.4696624,1713371649.4696624,TCP,10.10.1.10,2350,10.10.1.2,80,,P,T1499,1.0,1.0
96,1713371649.4696689,1713371652.7259216,TCP,10.10.1.2,80,10.10.1.10,2350,,,,,
97,1713371649.4706876,1713371649.4706876,TCP,10.10.1.10,2351,10.10.1.2,80,,P,T1499,1.0,1.0
98,1713371649.4706943,1713371652.7260091,TCP,10.10.1.2,80,10.10.1.10,2351,,,,,
99,1713371649.471707,1713371649.471707,TCP,10.10.1.10,2352,10.10.1.2,80,,P,T1499,1.0,1.0
100,1713371649.471714,1713371652.5258706,TCP,10.10.1.2,80,10.10.1.10,2352,,,,,
101,1713371649.4727268,1713371649.4727268,TCP,10.10.1.10,2353,10.10.1.2,80,,P,T1499,1.0,1.0
102,1713371649.4727335,1713371652.5259025,TCP,10.10.1.2,80,10.10.1.10,2353,,,,,
103,1713371649.4737463,1713371649.4737463,TCP,10.10.1.10,2354,10.10.1.2,80,,P,T1499,1.0,1.0
104,1713371649.4737527,1713371652.7260475,TCP,10.10.1.2,80,10.10.1.10,2354,,,,,
105,1713371649.4747665,1713371649.4747665,TCP,10.10.1.10,2355,10.10.1.2,80,,P,T1499,1.0,1.0
106,1713371649.474773,1713371652.5259185,TCP,10.10.1.2,80,10.10.1.10,2355,,,,,
107,1713371649.4757855,1713371649.4757855,TCP,10.10.1.10,2356,10.10.1.2,80,,P,T1499,1.0,1.0
108,1713371649.4757917,1713371652.925991,TCP,10.10.1.2,80,10.10.1.10,2356,,,,,
109,1713371649.4768064,1713371649.4768064,TCP,10.10.1.10,2357,10.10.1.2,80,,P,T1499,1.0,1.0
110,1713371649.4768128,1713371652.9259207,TCP,10.10.1.2,80,10.10.1.10,2357,,,,,
111,1713371649.477827,1713371649.477827,TCP,10.10.1.10,2358,10.10.1.2,80,,P,T1499,1.0,1.0
112,1713371649.4778335,1713371652.7259932,TCP,10.10.1.2,80,10.10.1.10,2358,,,,,
113,1713371649.4788468,1713371649.4788468,TCP,10.10.1.10,2359,10.10.1.2,80,,P,T1499,1.0,1.0
114,1713371649.4788532,1713371652.725982,TCP,10.10.1.2,80,10.10.1.10,2359,,,,,
115,1713371649.479866,1713371649.479866,TCP,10.10.1.10,2360,10.10.1.2,80,,P,T1499,1.0,1.0
116,1713371649.4798727,1713371652.9259686,TCP,10.10.1.2,80,10.10.1.10,2360,,,,,
117,1713371649.4808855,1713371649.4808855,TCP,10.10.1.10,2361,10.10.1.2,80,,P,T1499,1.0,1.0
118,1713371649.4808924,1713371652.925902,TCP,10.10.1.2,80,10.10.1.10,2361,,,,,
119,1713371649.4819052,1713371649.4819052,TCP,10.10.1.10,2362,10.10.1.2,80,,P,T1499,1.0,1.0
120,1713371649.481912,1713371652.7258332,TCP,10.10.1.2,80,10.10.1.10,2362,,,,,
121,1713371649.4829247,1713371649.4829247,TCP,10.10.1.10,2363,10.10.1.2,80,,P,T1499,1.0,1.0
122,1713371649.4829323,1713371652.7259417,TCP,10.10.1.2,80,10.10.1.10,2363,,,,,
123,1713371649.4839451,1713371649.4839451,TCP,10.10.1.10,2364,10.10.1.2,80,,P,T1499,1.0,1.0
124,1713371649.483952,1713371652.9258916,TCP,10.10.1.2,80,10.10.1.10,2364,,,,,
125,1713371649.484964,1713371649.484964,TCP,10.10.1.10,2365,10.10.1.2,80,,P,T1499,1.0,1.0
126,1713371649.4849703,1713371652.726021,TCP,10.10.1.2,80,10.10.1.10,2365,,,,,
127,1713371649.485984,1713371649.485984,TCP,10.10.1.10,2366,10.10.1.2,80,,P,T1499,1.0,1.0
128,1713371649.4859903,1713371652.5259557,TCP,10.10.1.2,80,10.10.1.10,2366,,,,,
129,1713371649.4870038,1713371649.4870038,TCP,10.10.1.10,2367,10.10.1.2,80,,P,T1499,1.0,1.0
130,1713371649.4870105,1713371652.925966,TCP,10.10.1.2,80,10.10.1.10,2367,,,,,
131,1713371649.4880233,1713371649.4880233,TCP,10.10.1.10,2368,10.10.1.2,80,,P,T1499,1.0,1.0
132,1713371649.48803,1713371652.7260554,TCP,10.10.1.2,80,10.10.1.10,2368,,,,,
133,1713371649.4890428,1713371649.4890428,TCP,10.10.1.10,2369,10.10.1.2,80,,P,T1499,1.0,1.0
134,1713371649.48905,1713371652.9258952,TCP,10.10.1.2,80,10.10.1.10,2369,,,,,
135,1713371649.4900625,1713371649.4900625,TCP,10.10.1.10,2370,10.10.1.2,80,,P,T1499,1.0,1.0
136,1713371649.49007,1713371652.9259622,TCP,10.10.1.2,80,10.10.1.10,2370,,,,,
137,1713371649.491083,1713371649.491083,TCP,10.10.1.10,2371,10.10.1.2,80,,P,T1499,1.0,1.0
138,1713371649.491089,1713371652.7260373,TCP,10.10.1.2,80,10.10.1.10,2371,,,,,
139,1713371649.4921014,1713371649.4921014,TCP,10.10.1.10,2372,10.10.1.2,80,,P,T1499,1.0,1.0
140,1713371649.4921083,1713371652.7259889,TCP,10.10.1.2,80,10.10.1.10,2372,,,,,
141,1713371649.4931228,1713371649.4931228,TCP,10.10.1.10,2373,10.10.1.2,80,,P,T1499,1.0,1.0
142,1713371649.4931295,1713371652.925938,TCP,10.10.1.2,80,10.10.1.10,2373,,,,,
143,1713371649.4941406,1713371649.4941406,TCP,10.10.1.10,2374,10.10.1.2,80,,P,T1499,1.0,1.0
144,1713371649.4941473,1713371652.525973,TCP,10.10.1.2,80,10.10.1.10,2374,,,,,
145,1713371649.49516,1713371649.49516,TCP,10.10.1.10,2375,10.10.1.2,80,,P,T1499,1.0,1.0
146,1713371649.495167,1713371652.7259529,TCP,10.10.1.2,80,10.10.1.10,2375,,,,,
147,1713371649.4961796,1713371649.4961796,TCP,10.10.1.10,2376,10.10.1.2,80,,P,T1499,1.0,1.0
148,1713371649.4961867,1713371652.525964,TCP,10.10.1.2,80,10.10.1.10,2376,,,,,
149,1713371649.4971983,1713371649.4971983,TCP,10.10.1.10,2377,10.10.1.2,80,,P,T1499,1.0,1.0
150,1713371649.4972055,1713371652.5259137,TCP,10.10.1.2,80,10.10.1.10,2377,,,,,
151,1713371649.4982188,1713371649.4982188,TCP,10.10.1.10,2378,10.10.1.2,80,,P,T1499,1.0,1.0
152,1713371649.4982257,1713371652.7260852,TCP,10.10.1.2,80,10.10.1.10,2378,,,,,
153,1713371649.4992385,1713371649.4992385,TCP,10.10.1.10,2379,10.10.1.2,80,,P,T1499,1.0,1.0
154,1713371649.4992452,1713371652.9258308,TCP,10.10.1.2,80,10.10.1.10,2379,,,,,
155,1713371649.500258,1713371649.500258,TCP,10.10.1.10,2380,10.10.1.2,80,,P,T1499,1.0,1.0
156,1713371649.5002651,1713371652.5259275,TCP,10.10.1.2,80,10.10.1.10,2380,,,,,
157,1713371649.5012774,1713371649.5012774,TCP,10.10.1.10,2381,10.10.1.2,80,,P,T1499,1.0,1.0
158,1713371649.5012844,1713371652.9258394,TCP,10.10.1.2,80,10.10.1.10,2381,,,,,
159,1713371649.5022967,1713371649.5022967,TCP,10.10.1.10,2382,10.10.1.2,80,,P,T1499,1.0,1.0
160,1713371649.502304,1713371652.7260723,TCP,10.10.1.2,80,10.10.1.10,2382,,,,,
161,1713371649.5033236,1713371649.5033236,TCP,10.10.1.10,2383,10.10.1.2,80,,P,T1499,1.0,1.0
162,1713371649.5033305,1713371652.7259305,TCP,10.10.1.2,80,10.10.1.10,2383,,,,,
163,1713371649.5043433,1713371649.5043433,TCP,10.10.1.10,2384,10.10.1.2,80,,P,T1499,1.0,1.0
164,1713371649.5043497,1713371652.7258573,TCP,10.10.1.2,80,10.10.1.10,2384,,,,,
165,1713371649.5053627,1713371649.5053627,TCP,10.10.1.10,2385,10.10.1.2,80,,P,T1499,1.0,1.0
166,1713371649.5053694,1713371652.5258975,TCP,10.10.1.2,80,10.10.1.10,2385,,,,,
167,1713371649.5063825,1713371649.5063825,TCP,10.10.1.10,2386,10.10.1.2,80,,P,T1499,1.0,1.0
168,1713371649.5063891,1713371652.5259411,TCP,10.10.1.2,80,10.10.1.10,2386,,,,,
169,1713371649.507402,1713371649.507402,TCP,10.10.1.10,2387,10.10.1.2,80,,P,T1499,1.0,1.0
170,1713371649.5074096,1713371652.5258572,TCP,10.10.1.2,80,10.10.1.10,2387,,,,,
171,1713371649.5084207,1713371649.5084207,TCP,10.10.1.10,2388,10.10.1.2,80,,P,T1499,1.0,1.0
172,1713371649.5084274,1713371652.5258636,TCP,10.10.1.2,80,10.10.1.10,2388,,,,,
173,1713371649.5094404,1713371649.5094404,TCP,10.10.1.10,2389,10.10.1.2,80,,P,T1499,1.0,1.0
174,1713371649.509447,1713371652.7259507,TCP,10.10.1.2,80,10.10.1.10,2389,,,,,
175,1713371649.51046,1713371649.51046,TCP,10.10.1.10,2390,10.10.1.2,80,,P,T1499,1.0,1.0
176,1713371649.5104673,1713371652.7260184,TCP,10.10.1.2,80,10.10.1.10,2390,,,,,
177,1713371649.51148,1713371649.51148,TCP,10.10.1.10,2391,10.10.1.2,80,,P,T1499,1.0,1.0
178,1713371649.5114868,1713371652.7258437,TCP,10.10.1.2,80,10.10.1.10,2391,,,,,
179,1713371649.5124996,1713371649.5124996,TCP,10.10.1.10,2392,10.10.1.2,80,,P,T1499,1.0,1.0
180,1713371649.5125065,1713371652.7258892,TCP,10.10.1.2,80,10.10.1.10,2392,,,,,
181,1713371649.5135193,1713371649.5135193,TCP,10.10.1.10,2393,10.10.1.2,80,,P,T1499,1.0,1.0
182,1713371649.513526,1713371652.5259223,TCP,10.10.1.2,80,10.10.1.10,2393,,,,,
183,1713371649.5145388,1713371649.5145388,TCP,10.10.1.10,2394,10.10.1.2,80,,P,T1499,1.0,1.0
184,1713371649.5145469,1713371652.7260768,TCP,10.10.1.2,80,10.10.1.10,2394,,,,,
185,1713371649.5155573,1713371649.5155573,TCP,10.10.1.10,2395,10.10.1.2,80,,P,T1499,1.0,1.0
186,1713371649.5155642,1713371652.9259188,TCP,10.10.1.2,80,10.10.1.10,2395,,,,,
187,1713371649.5165768,1713371649.5165768,TCP,10.10.1.10,2396,10.10.1.2,80,,P,T1499,1.0,1.0
188,1713371649.516584,1713371652.7259798,TCP,10.10.1.2,80,10.10.1.10,2396,,,,,
189,1713371649.5175965,1713371649.5175965,TCP,10.10.1.10,2397,10.10.1.2,80,,P,T1499,1.0,1.0
190,1713371649.517603,1713371652.7260303,TCP,10.10.1.2,80,10.10.1.10,2397,,,,,
191,1713371649.5186155,1713371649.5186155,TCP,10.10.1.10,2398,10.10.1.2,80,,P,T1499,1.0,1.0
192,1713371649.5186226,1713371652.7259994,TCP,10.10.1.2,80,10.10.1.10,2398,,,,,
193,1713371649.519636,1713371649.519636,TCP,10.10.1.10,2399,10.10.1.2,80,,P,T1499,1.0,1.0
194,1713371649.5196433,1713371652.9258287,TCP,10.10.1.2,80,10.10.1.10,2399,,,,,
195,1713371649.520655,1713371649.520655,TCP,10.10.1.10,2400,10.10.1.2,80,,P,T1499,1.0,1.0
196,1713371649.5206616,1713371652.525951,TCP,10.10.1.2,80,10.10.1.10,2400,,,,,
197,1713371649.5216744,1713371649.5216744,TCP,10.10.1.10,2401,10.10.1.2,80,,P,T1499,1.0,1.0
198,1713371649.5216818,1713371652.9259136,TCP,10.10.1.2,80,10.10.1.10,2401,,,,,
199,1713371649.5226932,1713371649.5226932,TCP,10.10.1.10,2402,10.10.1.2,80,,P,T1499,1.0,1.0
200,1713371649.5227003,1713371652.5258913,TCP,10.10.1.2,80,10.10.1.10,2402,,,,,
201,1713371649.5237129,1713371649.5237129,TCP,10.10.1.10,2403,10.10.1.2,80,,P,T1499,1.0,1.0
202,1713371649.52372,1713371652.7260149,TCP,10.10.1.2,80,10.10.1.10,2403,,,,,
203,1713371649.5247324,1713371649.5247324,TCP,10.10.1.10,2404,10.10.1.2,80,,P,T1499,1.0,1.0
204,1713371649.5247388,1713371652.725917,TCP,10.10.1.2,80,10.10.1.10,2404,,,,,
205,1713371649.525752,1713371649.525752,TCP,10.10.1.10,2405,10.10.1.2,80,,P,T1499,1.0,1.0
206,1713371649.5257585,1713371652.725944,TCP,10.10.1.2,80,10.10.1.10,2405,,,,,
207,1713371649.5267708,1713371649.5267708,TCP,10.10.1.10,2406,10.10.1.2,80,,P,T1499,1.0,1.0
208,1713371649.526778,1713371652.5258496,TCP,10.10.1.2,80,10.10.1.10,2406,,,,,
209,1713371649.5277903,1713371649.5277903,TCP,10.10.1.10,2407,10.10.1.2,80,,P,T1499,1.0,1.0
210,1713371649.5277972,1713371652.9258733,TCP,10.10.1.2,80,10.10.1.10,2407,,,,,
211,1713371649.5288105,1713371649.5288105,TCP,10.10.1.10,2408,10.10.1.2,80,,P,T1499,1.0,1.0
212,1713371649.528818,1713371657.1258724,TCP,10.10.1.2,80,10.10.1.10,2408,,,,,
213,1713371649.529832,1713371649.529832,TCP,10.10.1.10,2409,10.10.1.2,80,,P,T1499,1.0,1.0
214,1713371649.5298388,1713371652.9258711,TCP,10.10.1.2,80,10.10.1.10,2409,,,,,
215,1713371649.5308516,1713371649.5308516,TCP,10.10.1.10,2410,10.10.1.2,80,,P,T1499,1.0,1.0
216,1713371649.5308585,1713371652.9259975,TCP,10.10.1.2,80,10.10.1.10,2410,,,,,
217,1713371649.5318725,1713371649.5318725,TCP,10.10.1.10,2411,10.10.1.2,80,,P,T1499,1.0,1.0
218,1713371649.5318797,1713371652.7260163,TCP,10.10.1.2,80,10.10.1.10,2411,,,,,
219,1713371649.532892,1713371649.532892,TCP,10.10.1.10,2412,10.10.1.2,80,,P,T1499,1.0,1.0
220,1713371649.5328984,1713371652.9258888,TCP,10.10.1.2,80,10.10.1.10,2412,,,,,
221,1713371649.5339117,1713371649.5339117,TCP,10.10.1.10,2413,10.10.1.2,80,,P,T1499,1.0,1.0
222,1713371649.533918,1713371652.925824,TCP,10.10.1.2,80,10.10.1.10,2413,,,,,
223,1713371649.5349312,1713371649.5349312,TCP,10.10.1.10,2414,10.10.1.2,80,,P,T1499,1.0,1.0
224,1713371649.534938,1713371652.7260127,TCP,10.10.1.2,80,10.10.1.10,2414,,,,,
225,1713371649.535951,1713371649.535951,TCP,10.10.1.10,2415,10.10.1.2,80,,P,T1499,1.0,1.0
226,1713371649.5359576,1713371657.1258783,TCP,10.10.1.2,80,10.10.1.10,2415,,,,,
227,1713371649.53697,1713371649.53697,TCP,10.10.1.10,2416,10.10.1.2,80,,P,T1499,1.0,1.0
228,1713371649.5369775,1713371657.125994,TCP,10.10.1.2,80,10.10.1.10,2416,,,,,
229,1713371649.5379975,1713371649.5379975,TCP,10.10.1.10,2417,10.10.1.2,80,,P,T1499,1.0,1.0
230,1713371649.5380044,1713371652.925944,TCP,10.10.1.2,80,10.10.1.10,2417,,,,,
231,1713371649.539026,1713371649.539026,TCP,10.10.1.10,2418,10.10.1.2,80,,P,T1499,1.0,1.0
232,1713371649.5390327,1713371657.1259153,TCP,10.10.1.2,80,10.10.1.10,2418,,,,,
233,1713371649.5400577,1713371649.5400577,TCP,10.10.1.10,2419,10.10.1.2,80,,P,T1499,1.0,1.0
234,1713371649.5400648,1713371652.7258508,TCP,10.10.1.2,80,10.10.1.10,2419,,,,,
235,1713371649.54111,1713371649.54111,TCP,10.10.1.10,2420,10.10.1.2,80,,P,T1499,1.0,1.0
236,1713371649.5411165,1713371652.7259865,TCP,10.10.1.2,80,10.10.1.10,2420,,,,,
237,1713371649.5421329,1713371649.5421329,TCP,10.10.1.10,2421,10.10.1.2,80,,P,T1499,1.0,1.0
238,1713371649.5421393,1713371652.9259243,TCP,10.10.1.2,80,10.10.1.10,2421,,,,,
239,1713371649.5431542,1713371649.5431542,TCP,10.10.1.10,2422,10.10.1.2,80,,P,T1499,1.0,1.0
240,1713371649.5431612,1713371652.9259536,TCP,10.10.1.2,80,10.10.1.10,2422,,,,,
241,1713371649.544174,1713371649.544174,TCP,10.10.1.10,2423,10.10.1.2,80,,P,T1499,1.0,1.0
242,1713371649.544181,1713371652.9260335,TCP,10.10.1.2,80,10.10.1.10,2423,,,,,
243,1713371649.545195,1713371649.545195,TCP,10.10.1.10,2424,10.10.1.2,80,,P,T1499,1.0,1.0
244,1713371649.5452025,1713371657.1259353,TCP,10.10.1.2,80,10.10.1.10,2424,,,,,
245,1713371649.5462167,1713371649.5462167,TCP,10.10.1.10,2425,10.10.1.2,80,,P,T1499,1.0,1.0
246,1713371649.5462236,1713371657.1259613,TCP,10.10.1.2,80,10.10.1.10,2425,,,,,
247,1713371649.547237,1713371649.547237,TCP,10.10.1.10,2426,10.10.1.2,80,,P,T1499,1.0,1.0
248,1713371649.5472438,1713371652.9258668,TCP,10.10.1.2,80,10.10.1.10,2426,,,,,
249,1713371649.548258,1713371649.548258,TCP,10.10.1.10,2427,10.10.1.2,80,,P,T1499,1.0,1.0
250,1713371649.5482652,1713371652.7259767,TCP,10.10.1.2,80,10.10.1.10,2427,,,,,
251,1713371649.5492785,1713371649.5492785,TCP,10.10.1.10,2428,10.10.1.2,80,,P,T1499,1.0,1.0
252,1713371649.549285,1713371657.1258812,TCP,10.10.1.2,80,10.10.1.10,2428,,,,,
253,1713371649.5503,1713371649.5503,TCP,10.10.1.10,2429,10.10.1.2,80,,P,T1499,1.0,1.0
