"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1,1518706812.616999,1518706920.817787,TCP,18.217.165.70,37900,172.31.69.25,80,,P,T1499.002,,
2,1518706812.617002,1518706920.817798,TCP,172.31.69.25,80,18.217.165.70,37900,,P,T1499.002,,
3,1518706821.697289,1518706929.009662,TCP,18.217.165.70,38242,172.31.69.25,80,,P,T1499.002,,
4,1518706821.697292,1518706929.00968,TCP,172.31.69.25,80,18.217.165.70,38242,,P,T1499.002,,
5,1518706821.69752,1518706929.009693,TCP,18.217.165.70,38244,172.31.69.25,80,,P,T1499.002,,
6,1518706821.697523,1518706929.009698,TCP,172.31.69.25,80,18.217.165.70,38244,,P,T1499.002,,
7,1518706821.697767,1518706929.009701,TCP,18.217.165.70,38246,172.31.69.25,80,,P,T1499.002,,
8,1518706821.697773,1518706929.009704,TCP,172.31.69.25,80,18.217.165.70,38246,,P,T1499.002,,
9,1518706821.698005,1518706929.009708,TCP,18.217.165.70,38248,172.31.69.25,80,,P,T1499.002,,
10,1518706821.698009,1518706929.009712,TCP,172.31.69.25,80,18.217.165.70,38248,,P,T1499.002,,
11,1518706821.699133,1518706929.009843,TCP,18.217.165.70,38258,172.31.69.25,80,,P,T1499.002,,
12,1518706822.706905,1518706929.009845,TCP,172.31.69.25,80,18.217.165.70,38258,,P,T1499.002,,
13,1518706821.698943,1518706929.009851,TCP,18.217.165.70,38256,172.31.69.25,80,,P,T1499.002,,
14,1518706822.706925,1518706929.009852,TCP,172.31.69.25,80,18.217.165.70,38256,,P,T1499.002,,
15,1518706822.723001,1518706931.057765,TCP,18.217.165.70,38266,172.31.69.25,80,,P,T1499.002,,
16,1518706823.730882,1518706931.057778,TCP,172.31.69.25,80,18.217.165.70,38266,,P,T1499.002,,
17,1518706822.714981,1518706931.057795,TCP,18.217.165.70,38264,172.31.69.25,80,,P,T1499.002,,
18,1518706823.730915,1518706931.057798,TCP,172.31.69.25,80,18.217.165.70,38264,,P,T1499.002,,
19,1518706823.731807,1518706931.057831,TCP,18.217.165.70,38282,172.31.69.25,80,,P,T1499.002,,
20,1518706824.754862,1518706931.057833,TCP,172.31.69.25,80,18.217.165.70,38282,,P,T1499.002,,
21,1518706823.731553,1518706931.057911,TCP,18.217.165.70,38280,172.31.69.25,80,,P,T1499.002,,
22,1518706824.754879,1518706931.057913,TCP,172.31.69.25,80,18.217.165.70,38280,,P,T1499.002,,
23,1518706825.779823,1518706933.105663,TCP,18.217.165.70,38298,172.31.69.25,80,,P,T1499.002,,
24,1518706826.802815,1518706933.105675,TCP,172.31.69.25,80,18.217.165.70,38298,,P,T1499.002,,
25,1518706824.755903,1518706933.105682,TCP,18.217.165.70,38286,172.31.69.25,80,,P,T1499.002,,
26,1518706825.778798,1518706933.105684,TCP,172.31.69.25,80,18.217.165.70,38286,,P,T1499.002,,
27,1518706825.779622,1518706933.105685,TCP,18.217.165.70,38296,172.31.69.25,80,,P,T1499.002,,
28,1518706826.802826,1518706933.105687,TCP,172.31.69.25,80,18.217.165.70,38296,,P,T1499.002,,
29,1518706824.755592,1518706933.10569,TCP,18.217.165.70,38284,172.31.69.25,80,,P,T1499.002,,
30,1518706825.778807,1518706933.105692,TCP,172.31.69.25,80,18.217.165.70,38284,,P,T1499.002,,
31,1518706826.803877,1518706935.15364,TCP,18.217.165.70,38308,172.31.69.25,80,,P,T1499.002,,
32,1518706827.826827,1518706935.153654,TCP,172.31.69.25,80,18.217.165.70,38308,,P,T1499.002,,
33,1518706826.803688,1518706935.153673,TCP,18.217.165.70,38306,172.31.69.25,80,,P,T1499.002,,
34,1518706827.826844,1518706935.153675,TCP,172.31.69.25,80,18.217.165.70,38306,,P,T1499.002,,
35,1518706827.827887,1518706935.153764,TCP,18.217.165.70,38328,172.31.69.25,80,,P,T1499.002,,
36,1518706828.850813,1518706935.153768,TCP,172.31.69.25,80,18.217.165.70,38328,,P,T1499.002,,
37,1518706827.827704,1518706935.153774,TCP,18.217.165.70,38326,172.31.69.25,80,,P,T1499.002,,
38,1518706828.850823,1518706935.153776,TCP,172.31.69.25,80,18.217.165.70,38326,,P,T1499.002,,
39,1518706812.655326,1518706815.699009,TCP,18.217.165.70,37914,172.31.69.25,80,,P,T1499.002,,
40,1518706812.667413,1518706815.699018,TCP,18.217.165.70,37916,172.31.69.25,80,,P,T1499.002,,
41,1518706812.679255,1518706815.699019,TCP,18.217.165.70,37918,172.31.69.25,80,,P,T1499.002,,
42,1518706812.687266,1518706815.730928,TCP,18.217.165.70,37920,172.31.69.25,80,,P,T1499.002,,
43,1518706812.695234,1518706815.730939,TCP,18.217.165.70,37922,172.31.69.25,80,,P,T1499.002,,
44,1518706812.707364,1518706815.73094,TCP,18.217.165.70,37924,172.31.69.25,80,,P,T1499.002,,
45,1518706812.715244,1518706815.762867,TCP,18.217.165.70,37926,172.31.69.25,80,,P,T1499.002,,
46,1518706812.727308,1518706815.762879,TCP,18.217.165.70,37928,172.31.69.25,80,,P,T1499.002,,
47,1518706812.73525,1518706815.762886,TCP,18.217.165.70,37930,172.31.69.25,80,,P,T1499.002,,
48,1518706812.747266,1518706815.794879,TCP,18.217.165.70,37932,172.31.69.25,80,,P,T1499.002,,
49,1518706812.755233,1518706815.794886,TCP,18.217.165.70,37934,172.31.69.25,80,,P,T1499.002,,
50,1518706812.763283,1518706815.794887,TCP,18.217.165.70,37936,172.31.69.25,80,,P,T1499.002,,
51,1518706812.775259,1518706815.794904,TCP,18.217.165.70,37938,172.31.69.25,80,,P,T1499.002,,
52,1518706828.851897,1518706937.201566,TCP,18.217.165.70,38332,172.31.69.25,80,,P,T1499.002,,
53,1518706829.874753,1518706937.201578,TCP,172.31.69.25,80,18.217.165.70,38332,,P,T1499.002,,
54,1518706828.851565,1518706937.201587,TCP,18.217.165.70,38330,172.31.69.25,80,,P,T1499.002,,
55,1518706829.874766,1518706937.20159,TCP,172.31.69.25,80,18.217.165.70,38330,,P,T1499.002,,
56,1518706829.875874,1518706937.201601,TCP,18.217.165.70,38336,172.31.69.25,80,,P,T1499.002,,
57,1518706830.898757,1518706937.201603,TCP,172.31.69.25,80,18.217.165.70,38336,,P,T1499.002,,
58,1518706829.875639,1518706937.201669,TCP,18.217.165.70,38334,172.31.69.25,80,,P,T1499.002,,
59,1518706830.898767,1518706937.201671,TCP,172.31.69.25,80,18.217.165.70,38334,,P,T1499.002,,
60,1518706830.89982,1518706939.249627,TCP,18.217.165.70,38348,172.31.69.25,80,,P,T1499.002,,
61,1518706831.922835,1518706939.249641,TCP,172.31.69.25,80,18.217.165.70,38348,,P,T1499.002,,
62,1518706830.899613,1518706939.24966,TCP,18.217.165.70,38346,172.31.69.25,80,,P,T1499.002,,
63,1518706831.922845,1518706939.249662,TCP,172.31.69.25,80,18.217.165.70,38346,,P,T1499.002,,
64,1518706831.923978,1518706939.249697,TCP,18.217.165.70,38358,172.31.69.25,80,,P,T1499.002,,
65,1518706832.946706,1518706939.249699,TCP,172.31.69.25,80,18.217.165.70,38358,,P,T1499.002,,
66,1518706831.923648,1518706939.249732,TCP,18.217.165.70,38356,172.31.69.25,80,,P,T1499.002,,
67,1518706832.946716,1518706939.249734,TCP,172.31.69.25,80,18.217.165.70,38356,,P,T1499.002,,
68,1518706816.692577,1518706819.730834,TCP,18.217.165.70,37966,172.31.69.25,80,,P,T1499.002,,
69,1518706816.692772,1518706819.730866,TCP,18.217.165.70,37968,172.31.69.25,80,,P,T1499.002,,
70,1518706816.692948,1518706819.730907,TCP,18.217.165.70,37970,172.31.69.25,80,,P,T1499.002,,
71,1518706816.693124,1518706819.730984,TCP,18.217.165.70,37972,172.31.69.25,80,,P,T1499.002,,
72,1518706816.693307,1518706819.730986,TCP,18.217.165.70,37974,172.31.69.25,80,,P,T1499.002,,
73,1518706817.711037,1518706820.754792,TCP,18.217.165.70,38014,172.31.69.25,80,,P,T1499.002,,
74,1518706817.719052,1518706820.754803,TCP,18.217.165.70,38016,172.31.69.25,80,,P,T1499.002,,
75,1518706817.731154,1518706820.754842,TCP,18.217.165.70,38018,172.31.69.25,80,,P,T1499.002,,
76,1518706817.738957,1518706820.786899,TCP,18.217.165.70,38020,172.31.69.25,80,,P,T1499.002,,
77,1518706817.759046,1518706820.786904,TCP,18.217.165.70,38024,172.31.69.25,80,,P,T1499.002,,
78,1518706817.750995,1518706820.786933,TCP,18.217.165.70,38022,172.31.69.25,80,,P,T1499.002,,
79,1518706817.766991,1518706820.786934,TCP,18.217.165.70,38026,172.31.69.25,80,,P,T1499.002,,
80,1518706817.779058,1518706820.818812,TCP,18.217.165.70,38028,172.31.69.25,80,,P,T1499.002,,
81,1518706832.947706,1518706941.297581,TCP,18.217.165.70,38378,172.31.69.25,80,,P,T1499.002,,
82,1518706833.97067,1518706941.297594,TCP,172.31.69.25,80,18.217.165.70,38378,,P,T1499.002,,
83,1518706832.947449,1518706941.297601,TCP,18.217.165.70,38376,172.31.69.25,80,,P,T1499.002,,
84,1518706833.97068,1518706941.297603,TCP,172.31.69.25,80,18.217.165.70,38376,,P,T1499.002,,
85,1518706833.971745,1518706941.297606,TCP,18.217.165.70,38382,172.31.69.25,80,,P,T1499.002,,
86,1518706834.994742,1518706941.297608,TCP,172.31.69.25,80,18.217.165.70,38382,,P,T1499.002,,
87,1518706833.971402,1518706941.297637,TCP,18.217.165.70,38380,172.31.69.25,80,,P,T1499.002,,
88,1518706834.994766,1518706941.297639,TCP,172.31.69.25,80,18.217.165.70,38380,,P,T1499.002,,
89,1518706834.995815,1518706943.34554,TCP,18.217.165.70,38386,172.31.69.25,80,,P,T1499.002,,
90,1518706836.018732,1518706943.345552,TCP,172.31.69.25,80,18.217.165.70,38386,,P,T1499.002,,
91,1518706836.019815,1518706943.345558,TCP,18.217.165.70,38398,172.31.69.25,80,,P,T1499.002,,
92,1518706837.042704,1518706943.34556,TCP,172.31.69.25,80,18.217.165.70,38398,,P,T1499.002,,
93,1518706834.995515,1518706943.345568,TCP,18.217.165.70,38384,172.31.69.25,80,,P,T1499.002,,
94,1518706836.018747,1518706943.345571,TCP,172.31.69.25,80,18.217.165.70,38384,,P,T1499.002,,
95,1518706836.019625,1518706943.345576,TCP,18.217.165.70,38396,172.31.69.25,80,,P,T1499.002,,
96,1518706837.042714,1518706943.345578,TCP,172.31.69.25,80,18.217.165.70,38396,,P,T1499.002,,
97,1518706820.731511,1518706823.762937,TCP,18.217.165.70,38214,172.31.69.25,80,,P,T1499.002,,
98,1518706820.731742,1518706823.762938,TCP,18.217.165.70,38216,172.31.69.25,80,,P,T1499.002,,
99,1518706820.73194,1518706823.762939,TCP,18.217.165.70,38218,172.31.69.25,80,,P,T1499.002,,
100,1518706820.732154,1518706823.76294,TCP,18.217.165.70,38220,172.31.69.25,80,,P,T1499.002,,
101,1518706821.698255,1518706824.722813,TCP,18.217.165.70,38250,172.31.69.25,80,,P,T1499.002,,
102,1518706821.698477,1518706824.722829,TCP,18.217.165.70,38252,172.31.69.25,80,,P,T1499.002,,
103,1518706821.698686,1518706824.722868,TCP,18.217.165.70,38254,172.31.69.25,80,,P,T1499.002,,
104,1518706837.04375,1518706945.393476,TCP,18.217.165.70,38408,172.31.69.25,80,,P,T1499.002,,
105,1518706838.066645,1518706945.39349,TCP,172.31.69.25,80,18.217.165.70,38408,,P,T1499.002,,
106,1518706837.043569,1518706945.393498,TCP,18.217.165.70,38406,172.31.69.25,80,,P,T1499.002,,
107,1518706838.06666,1518706945.3935,TCP,172.31.69.25,80,18.217.165.70,38406,,P,T1499.002,,
108,1518706838.067687,1518706945.393586,TCP,18.217.165.70,38428,172.31.69.25,80,,P,T1499.002,,
109,1518706839.090701,1518706945.393588,TCP,172.31.69.25,80,18.217.165.70,38428,,P,T1499.002,,
110,1518706838.067353,1518706945.393592,TCP,18.217.165.70,38426,172.31.69.25,80,,P,T1499.002,,
111,1518706839.090712,1518706945.393593,TCP,172.31.69.25,80,18.217.165.70,38426,,P,T1499.002,,
112,1518706822.707824,1518706825.746706,TCP,18.217.165.70,38260,172.31.69.25,80,,P,T1499.002,,
113,1518706822.707955,1518706825.74671,TCP,18.217.165.70,38262,172.31.69.25,80,,P,T1499.002,,
114,1518706822.735045,1518706825.778811,TCP,18.217.165.70,38268,172.31.69.25,80,,P,T1499.002,,
115,1518706822.742997,1518706825.778814,TCP,18.217.165.70,38270,172.31.69.25,80,,P,T1499.002,,
116,1518706822.754945,1518706825.778889,TCP,18.217.165.70,38272,172.31.69.25,80,,P,T1499.002,,
117,1518706822.762888,1518706825.810762,TCP,18.217.165.70,38274,172.31.69.25,80,,P,T1499.002,,
118,1518706822.770931,1518706825.810768,TCP,18.217.165.70,38276,172.31.69.25,80,,P,T1499.002,,
119,1518706822.782915,1518706825.810788,TCP,18.217.165.70,38278,172.31.69.25,80,,P,T1499.002,,
120,1518706839.091661,1518706947.44147,TCP,18.217.165.70,38430,172.31.69.25,80,,P,T1499.002,,
121,1518706840.114694,1518706947.441482,TCP,172.31.69.25,80,18.217.165.70,38430,,P,T1499.002,,
122,1518706839.09187,1518706947.44149,TCP,18.217.165.70,38432,172.31.69.25,80,,P,T1499.002,,
123,1518706840.114684,1518706947.441493,TCP,172.31.69.25,80,18.217.165.70,38432,,P,T1499.002,,
124,1518706840.115992,1518706947.441557,TCP,18.217.165.70,38436,172.31.69.25,80,,P,T1499.002,,
125,1518706841.13864,1518706947.441559,TCP,172.31.69.25,80,18.217.165.70,38436,,P,T1499.002,,
126,1518706840.115618,1518706947.441628,TCP,18.217.165.70,38434,172.31.69.25,80,,P,T1499.002,,
127,1518706841.13865,1518706947.441629,TCP,172.31.69.25,80,18.217.165.70,38434,,P,T1499.002,,
128,1518706825.735074,1518706828.754762,TCP,18.217.165.70,38288,172.31.69.25,80,,P,T1499.002,,
129,1518706825.735183,1518706828.754765,TCP,18.217.165.70,38290,172.31.69.25,80,,P,T1499.002,,
130,1518706825.73537,1518706828.754771,TCP,18.217.165.70,38292,172.31.69.25,80,,P,T1499.002,,
131,1518706825.735539,1518706828.754789,TCP,18.217.165.70,38294,172.31.69.25,80,,P,T1499.002,,
132,1518706841.139764,1518706949.489456,TCP,18.217.165.70,38448,172.31.69.25,80,,P,T1499.002,,
133,1518706842.162634,1518706949.48947,TCP,172.31.69.25,80,18.217.165.70,38448,,P,T1499.002,,
134,1518706841.139553,1518706949.489477,TCP,18.217.165.70,38446,172.31.69.25,80,,P,T1499.002,,
135,1518706842.162644,1518706949.48948,TCP,172.31.69.25,80,18.217.165.70,38446,,P,T1499.002,,
136,1518706842.163389,1518706949.489485,TCP,18.217.165.70,38454,172.31.69.25,80,,P,T1499.002,,
137,1518706843.186582,1518706949.489488,TCP,172.31.69.25,80,18.217.165.70,38454,,P,T1499.002,,
138,1518706842.163758,1518706949.489494,TCP,18.217.165.70,38456,172.31.69.25,80,,P,T1499.002,,
139,1518706843.186592,1518706949.489495,TCP,172.31.69.25,80,18.217.165.70,38456,,P,T1499.002,,
140,1518706826.703141,1518706829.746764,TCP,18.217.165.70,38300,172.31.69.25,80,,P,T1499.002,,
141,1518706826.703182,1518706829.746774,TCP,18.217.165.70,38302,172.31.69.25,80,,P,T1499.002,,
142,1518706826.703353,1518706829.746831,TCP,18.217.165.70,38304,172.31.69.25,80,,P,T1499.002,,
143,1518706827.711184,1518706830.738714,TCP,18.217.165.70,38310,172.31.69.25,80,,P,T1499.002,,
144,1518706827.711225,1518706830.738724,TCP,18.217.165.70,38312,172.31.69.25,80,,P,T1499.002,,
145,1518706827.738952,1518706830.770685,TCP,18.217.165.70,38314,172.31.69.25,80,,P,T1499.002,,
146,1518706827.746864,1518706830.77072,TCP,18.217.165.70,38316,172.31.69.25,80,,P,T1499.002,,
147,1518706827.758885,1518706830.80277,TCP,18.217.165.70,38318,172.31.69.25,80,,P,T1499.002,,
148,1518706827.766828,1518706830.802775,TCP,18.217.165.70,38320,172.31.69.25,80,,P,T1499.002,,
149,1518706827.774845,1518706830.802776,TCP,18.217.165.70,38322,172.31.69.25,80,,P,T1499.002,,
150,1518706827.786862,1518706830.834733,TCP,18.217.165.70,38324,172.31.69.25,80,,P,T1499.002,,
151,1518706843.187609,1518706951.537439,TCP,18.217.165.70,38476,172.31.69.25,80,,P,T1499.002,,
152,1518706844.210667,1518706951.537458,TCP,172.31.69.25,80,18.217.165.70,38476,,P,T1499.002,,
153,1518706844.211759,1518706951.53747,TCP,18.217.165.70,38480,172.31.69.25,80,,P,T1499.002,,
154,1518706845.234662,1518706951.537474,TCP,172.31.69.25,80,18.217.165.70,38480,,P,T1499.002,,
155,1518706843.187447,1518706951.537479,TCP,18.217.165.70,38474,172.31.69.25,80,,P,T1499.002,,
156,1518706844.210678,1518706951.537482,TCP,172.31.69.25,80,18.217.165.70,38474,,P,T1499.002,,
157,1518706844.211399,1518706951.537546,TCP,18.217.165.70,38478,172.31.69.25,80,,P,T1499.002,,
158,1518706845.234673,1518706951.53755,TCP,172.31.69.25,80,18.217.165.70,38478,,P,T1499.002,,
159,1518706845.235702,1518706953.585403,TCP,18.217.165.70,38484,172.31.69.25,80,,P,T1499.002,,
160,1518706846.258648,1518706953.585418,TCP,172.31.69.25,80,18.217.165.70,38484,,P,T1499.002,,
161,1518706845.235523,1518706953.585425,TCP,18.217.165.70,38482,172.31.69.25,80,,P,T1499.002,,
162,1518706846.258658,1518706953.585428,TCP,172.31.69.25,80,18.217.165.70,38482,,P,T1499.002,,
163,1518706846.259562,1518706953.5855,TCP,18.217.165.70,38494,172.31.69.25,80,,P,T1499.002,,
164,1518706847.282637,1518706953.585503,TCP,172.31.69.25,80,18.217.165.70,38494,,P,T1499.002,,
165,1518706846.259726,1518706953.585507,TCP,18.217.165.70,38496,172.31.69.25,80,,P,T1499.002,,
166,1518706847.282654,1518706953.585508,TCP,172.31.69.25,80,18.217.165.70,38496,,P,T1499.002,,
167,1518706830.738997,1518706833.778762,TCP,18.217.165.70,38338,172.31.69.25,80,,P,T1499.002,,
168,1518706830.739119,1518706833.778768,TCP,18.217.165.70,38340,172.31.69.25,80,,P,T1499.002,,
169,1518706830.739496,1518706833.778769,TCP,18.217.165.70,38344,172.31.69.25,80,,P,T1499.002,,
170,1518706830.739316,1518706833.77878,TCP,18.217.165.70,38342,172.31.69.25,80,,P,T1499.002,,
171,1518706831.70712,1518706834.738691,TCP,18.217.165.70,38352,172.31.69.25,80,,P,T1499.002,,
172,1518706831.707018,1518706834.738705,TCP,18.217.165.70,38350,172.31.69.25,80,,P,T1499.002,,
173,1518706831.707329,1518706834.738706,TCP,18.217.165.70,38354,172.31.69.25,80,,P,T1499.002,,
174,1518706847.283676,1518706955.633388,TCP,18.217.165.70,38504,172.31.69.25,80,,P,T1499.002,,
175,1518706848.306598,1518706955.633402,TCP,172.31.69.25,80,18.217.165.70,38504,,P,T1499.002,,
176,1518706848.307627,1518706955.633424,TCP,18.217.165.70,38524,172.31.69.25,80,,P,T1499.002,,
177,1518706849.330588,1518706955.633427,TCP,172.31.69.25,80,18.217.165.70,38524,,P,T1499.002,,
178,1518706847.283352,1518706955.633431,TCP,18.217.165.70,38502,172.31.69.25,80,,P,T1499.002,,
179,1518706848.306612,1518706955.633433,TCP,172.31.69.25,80,18.217.165.70,38502,,P,T1499.002,,
180,1518706848.307517,1518706955.633453,TCP,18.217.165.70,38522,172.31.69.25,80,,P,T1499.002,,
181,1518706849.330599,1518706955.633455,TCP,172.31.69.25,80,18.217.165.70,38522,,P,T1499.002,,
182,1518706832.715125,1518706835.762678,TCP,18.217.165.70,38360,172.31.69.25,80,,P,T1499.002,,
183,1518706832.715139,1518706835.762685,TCP,18.217.165.70,38362,172.31.69.25,80,,P,T1499.002,,
184,1518706832.74291,1518706835.762709,TCP,18.217.165.70,38364,172.31.69.25,80,,P,T1499.002,,
185,1518706832.750793,1518706835.794705,TCP,18.217.165.70,38366,172.31.69.25,80,,P,T1499.002,,
186,1518706832.762777,1518706835.794708,TCP,18.217.165.70,38368,172.31.69.25,80,,P,T1499.002,,
187,1518706832.770881,1518706835.794709,TCP,18.217.165.70,38370,172.31.69.25,80,,P,T1499.002,,
188,1518706832.778775,1518706835.826674,TCP,18.217.165.70,38372,172.31.69.25,80,,P,T1499.002,,
189,1518706832.790844,1518706835.826685,TCP,18.217.165.70,38374,172.31.69.25,80,,P,T1499.002,,
190,1518706849.331697,1518706957.681367,TCP,18.217.165.70,38528,172.31.69.25,80,,P,T1499.002,,
191,1518706850.354557,1518706957.681385,TCP,172.31.69.25,80,18.217.165.70,38528,,P,T1499.002,,
192,1518706849.331522,1518706957.681465,TCP,18.217.165.70,38526,172.31.69.25,80,,P,T1499.002,,
193,1518706850.354566,1518706957.68147,TCP,172.31.69.25,80,18.217.165.70,38526,,P,T1499.002,,
194,1518706850.355657,1518706957.681479,TCP,18.217.165.70,38532,172.31.69.25,80,,P,T1499.002,,
195,1518706851.379836,1518706957.681482,TCP,172.31.69.25,80,18.217.165.70,38532,,P,T1499.002,,
196,1518706850.355336,1518706957.681556,TCP,18.217.165.70,38530,172.31.69.25,80,,P,T1499.002,,
197,1518706851.379846,1518706957.681558,TCP,172.31.69.25,80,18.217.165.70,38530,,P,T1499.002,,
198,1518706835.742931,1518706838.770627,TCP,18.217.165.70,38388,172.31.69.25,80,,P,T1499.002,,
199,1518706835.743125,1518706838.770633,TCP,18.217.165.70,38390,172.31.69.25,80,,P,T1499.002,,
200,1518706835.743372,1518706838.770653,TCP,18.217.165.70,38392,172.31.69.25,80,,P,T1499.002,,
201,1518706835.743549,1518706838.770678,TCP,18.217.165.70,38394,172.31.69.25,80,,P,T1499.002,,
202,1518706836.71099,1518706839.730664,TCP,18.217.165.70,38400,172.31.69.25,80,,P,T1499.002,,
203,1518706836.711079,1518706839.730701,TCP,18.217.165.70,38402,172.31.69.25,80,,P,T1499.002,,
204,1518706836.711238,1518706839.730741,TCP,18.217.165.70,38404,172.31.69.25,80,,P,T1499.002,,
205,1518706851.380889,1518706959.729447,TCP,18.217.165.70,38544,172.31.69.25,80,,P,T1499.002,,
206,1518706852.402632,1518706959.72947,TCP,172.31.69.25,80,18.217.165.70,38544,,P,T1499.002,,
207,1518706851.38057,1518706959.729478,TCP,18.217.165.70,38542,172.31.69.25,80,,P,T1499.002,,
208,1518706852.402652,1518706959.72948,TCP,172.31.69.25,80,18.217.165.70,38542,,P,T1499.002,,
209,1518706852.403299,1518706959.729482,TCP,18.217.165.70,38550,172.31.69.25,80,,P,T1499.002,,
210,1518706853.426596,1518706959.729483,TCP,172.31.69.25,80,18.217.165.70,38550,,P,T1499.002,,
211,1518706852.403658,1518706959.72949,TCP,18.217.165.70,38552,172.31.69.25,80,,P,T1499.002,,
212,1518706853.426586,1518706959.729492,TCP,172.31.69.25,80,18.217.165.70,38552,,P,T1499.002,,
213,1518706837.71889,1518706840.754569,TCP,18.217.165.70,38410,172.31.69.25,80,,P,T1499.002,,
214,1518706837.719027,1518706840.754573,TCP,18.217.165.70,38412,172.31.69.25,80,,P,T1499.002,,
215,1518706837.746974,1518706840.786653,TCP,18.217.165.70,38414,172.31.69.25,80,,P,T1499.002,,
216,1518706837.754729,1518706840.78666,TCP,18.217.165.70,38416,172.31.69.25,80,,P,T1499.002,,
217,1518706837.766737,1518706840.786661,TCP,18.217.165.70,38418,172.31.69.25,80,,P,T1499.002,,
218,1518706837.774754,1518706840.818577,TCP,18.217.165.70,38420,172.31.69.25,80,,P,T1499.002,,
219,1518706837.782797,1518706840.818586,TCP,18.217.165.70,38422,172.31.69.25,80,,P,T1499.002,,
220,1518706837.794874,1518706840.818615,TCP,18.217.165.70,38424,172.31.69.25,80,,P,T1499.002,,
221,1518706853.427652,1518706961.7773,TCP,18.217.165.70,38572,172.31.69.25,80,,P,T1499.002,,
222,1518706854.450538,1518706961.777308,TCP,172.31.69.25,80,18.217.165.70,38572,,P,T1499.002,,
223,1518706853.427315,1518706961.777327,TCP,18.217.165.70,38570,172.31.69.25,80,,P,T1499.002,,
224,1518706854.450548,1518706961.77733,TCP,172.31.69.25,80,18.217.165.70,38570,,P,T1499.002,,
225,1518706854.451624,1518706961.77738,TCP,18.217.165.70,38576,172.31.69.25,80,,P,T1499.002,,
226,1518706855.47455,1518706961.777382,TCP,172.31.69.25,80,18.217.165.70,38576,,P,T1499.002,,
227,1518706854.451411,1518706961.777386,TCP,18.217.165.70,38574,172.31.69.25,80,,P,T1499.002,,
228,1518706855.47454,1518706961.777399,TCP,172.31.69.25,80,18.217.165.70,38574,,P,T1499.002,,
229,1518706840.746878,1518706843.794613,TCP,18.217.165.70,38438,172.31.69.25,80,,P,T1499.002,,
230,1518706840.747011,1518706843.794614,TCP,18.217.165.70,38440,172.31.69.25,80,,P,T1499.002,,
231,1518706840.747144,1518706843.794615,TCP,18.217.165.70,38442,172.31.69.25,80,,P,T1499.002,,
232,1518706840.747318,1518706843.79462,TCP,18.217.165.70,38444,172.31.69.25,80,,P,T1499.002,,
233,1518706855.475634,1518706963.82548,TCP,18.217.165.70,38580,172.31.69.25,80,,P,T1499.002,,
234,1518706856.498605,1518706963.825489,TCP,172.31.69.25,80,18.217.165.70,38580,,P,T1499.002,,
235,1518706855.475314,1518706963.825507,TCP,18.217.165.70,38578,172.31.69.25,80,,P,T1499.002,,
236,1518706856.498615,1518706963.825508,TCP,172.31.69.25,80,18.217.165.70,38578,,P,T1499.002,,
237,1518706856.499644,1518706963.825511,TCP,18.217.165.70,38592,172.31.69.25,80,,P,T1499.002,,
238,1518706857.522504,1518706963.825513,TCP,172.31.69.25,80,18.217.165.70,38592,,P,T1499.002,,
239,1518706856.499335,1518706963.825514,TCP,18.217.165.70,38590,172.31.69.25,80,,P,T1499.002,,
240,1518706857.522514,1518706963.825516,TCP,172.31.69.25,80,18.217.165.70,38590,,P,T1499.002,,
241,1518706841.714858,1518706844.754538,TCP,18.217.165.70,38450,172.31.69.25,80,,P,T1499.002,,
242,1518706841.716043,1518706844.754555,TCP,18.217.165.70,38452,172.31.69.25,80,,P,T1499.002,,
243,1518706842.722972,1518706845.74655,TCP,18.217.165.70,38458,172.31.69.25,80,,P,T1499.002,,
244,1518706842.72299,1518706845.746561,TCP,18.217.165.70,38460,172.31.69.25,80,,P,T1499.002,,
245,1518706842.750812,1518706845.778607,TCP,18.217.165.70,38462,172.31.69.25,80,,P,T1499.002,,
246,1518706842.758696,1518706845.778611,TCP,18.217.165.70,38464,172.31.69.25,80,,P,T1499.002,,
247,1518706842.770783,1518706845.810627,TCP,18.217.165.70,38466,172.31.69.25,80,,P,T1499.002,,
248,1518706842.778697,1518706845.810629,TCP,18.217.165.70,38468,172.31.69.25,80,,P,T1499.002,,
249,1518706842.786708,1518706845.81063,TCP,18.217.165.70,38470,172.31.69.25,80,,P,T1499.002,,
250,1518706842.798763,1518706845.842565,TCP,18.217.165.70,38472,172.31.69.25,80,,P,T1499.002,,
251,1518706857.523228,1518706965.873289,TCP,18.217.165.70,38598,172.31.69.25,80,,P,T1499.002,,
252,1518706858.546458,1518706965.873296,TCP,172.31.69.25,80,18.217.165.70,38598,,P,T1499.002,,
253,1518706857.52353,1518706965.8733,TCP,18.217.165.70,38600,172.31.69.25,80,,P,T1499.002,,
254,1518706858.546444,1518706965.873302,TCP,172.31.69.25,80,18.217.165.70,38600,,P,T1499.002,,
255,1518706858.547497,1518706965.873326,TCP,18.217.165.70,38620,172.31.69.25,80,,P,T1499.002,,
256,1518706859.570513,1518706965.873341,TCP,172.31.69.25,80,18.217.165.70,38620,,P,T1499.002,,
257,1518706858.547186,1518706965.873406,TCP,18.217.165.70,38618,172.31.69.25,80,,P,T1499.002,,
