Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,148,1719601777.17038,1719601777.174397,TCP,192.168.0.70,65013.0,192.168.0.100,88.0,,L,,0.0,0.0
,149,1719601777.171637,1719601777.175045,TCP,192.168.0.100,88.0,192.168.0.70,65013.0,,,,,
,150,1719601592.006216,1719601600.002237,UDP,192.168.0.70,57339.0,192.168.0.100,53.0,,L,,0.0,0.0
,151,1719601602.96076,1719601602.96076,UDP,192.168.0.100,53.0,192.168.0.70,57339.0,,L,,0.0,0.0
,152,1719601608.738803,1719601616.736939,UDP,192.168.0.70,61375.0,192.168.0.100,53.0,,L,,0.0,0.0
,153,1719601620.179555,1719601620.179555,UDP,192.168.0.100,53.0,192.168.0.70,61375.0,,L,,0.0,0.0
,154,1719601807.222514,1719601807.226674,TCP,192.168.0.70,65014.0,192.168.0.100,88.0,,L,,0.0,0.0
,155,1719601807.224786,1719601807.227211,TCP,192.168.0.100,88.0,192.168.0.70,65014.0,,,,,
,156,1719601623.724921,1719601631.721655,UDP,192.168.0.70,61276.0,192.168.0.100,53.0,,L,,0.0,0.0
,157,1719601635.585875,1719601635.585875,UDP,192.168.0.100,53.0,192.168.0.70,61276.0,,L,,0.0,0.0
,162,1719601766.350459,1719601766.350459,UDP,192.168.0.70,54552.0,192.168.0.100,53.0,,L,,0.0,0.0
,163,1719601766.352144,1719601766.352144,UDP,192.168.0.100,53.0,192.168.0.70,54552.0,,L,,0.0,0.0
,165,1719601766.352596,1719601766.454653,UDP,fe80::2c3f:6d0b:9274:d657,54433.0,ff02::1:3,5355.0,,L,,0.0,0.0
,166,1719601766.352816,1719601766.454812,UDP,192.168.0.70,52200.0,224.0.0.252,5355.0,,L,,0.0,0.0
,167,1719601723.759874,1719601787.820282,UDP,fe80::91ac:b31a:4956:8188,546.0,ff02::1:2,547.0,,L,,0.0,0.0
,168,1719601781.755722,1719601789.751612,UDP,192.168.0.70,55635.0,192.168.0.100,53.0,,L,,0.0,0.0
,169,1719601793.273121,1719601793.273121,UDP,192.168.0.100,53.0,192.168.0.70,55635.0,,L,,0.0,0.0
,170,1719601796.755549,1719601804.753842,UDP,192.168.0.70,59647.0,192.168.0.100,53.0,,L,,0.0,0.0
,171,1719601808.679321,1719601808.679321,UDP,192.168.0.100,53.0,192.168.0.70,59647.0,,L,,0.0,0.0
,172,1719601790.231959,1719601853.221813,UDP,fe80::2c3f:6d0b:9274:d657,546.0,ff02::1:2,547.0,,L,,0.0,0.0
,173,1719601838.049484,1719601901.033813,UDP,fe80::8e3:64bc:6df7:d91b,546.0,ff02::1:2,547.0,,L,,0.0,0.0
,174,1719601905.786383,1719601913.783743,UDP,192.168.0.70,64295.0,192.168.0.100,53.0,,L,,0.0,0.0
,175,1719601917.429108,1719601917.429108,UDP,192.168.0.100,53.0,192.168.0.70,64295.0,,L,,0.0,0.0
,176,1719601919.676633,1719601927.674568,UDP,192.168.0.70,65139.0,192.168.0.100,53.0,,L,,0.0,0.0
,177,1719601931.038838,1719601931.038838,UDP,192.168.0.100,53.0,192.168.0.70,65139.0,,L,,0.0,0.0
,178,1719601933.286014,1719601941.283563,UDP,192.168.0.70,54631.0,192.168.0.100,53.0,,L,,0.0,0.0
,179,1719601945.538793,1719601945.538793,UDP,192.168.0.100,53.0,192.168.0.70,54631.0,,L,,0.0,0.0
,180,1719601947.536203,1719601955.533361,UDP,192.168.0.70,54290.0,192.168.0.100,53.0,,L,,0.0,0.0
,181,1719601959.133307,1719601959.133307,UDP,192.168.0.100,53.0,192.168.0.70,54290.0,,L,,0.0,0.0
