Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1.0,1,1655063898.1783805,1655063898.1783805,UDP,192.168.1.4,57690,8.8.8.8,53,,L,,0.0,0.0
,2,1655063898.203504,1655063898.203504,UDP,8.8.8.8,53,192.168.1.4,57690,,,,,
2.0,3,1655063898.2092717,1655063898.6089048,TCP,192.168.1.4,50694,185.199.109.133,443,,P,T1218,1.0,1.0
,4,1655063898.236488,1655063898.5023358,TCP,185.199.109.133,443,192.168.1.4,50694,,,,,
